,GeneID,Function,OrganismID
826,LWX52_00090,QrcC,Seep-SRB1a sp. CR9063A
827,LWW94_05315,QrcC,Seep-SRB1g sp. CR10073A
828,LWW78_03345,QrcC,Seep-SRB2 sp. G37
829,LWW90_08290,QrcC,E20 Seep-SRB2
830,LWW95_07300,QrcC,Desulfofervidaceae_sp._PB11946FWG155
831,LWX54_14290,QrcD,
832,LWX51_04145,QrcD,Seep-SRB1a sp. SM7059A
833,LWX52_00095,QrcD,Seep-SRB1a sp. CR9063A
834,LWW94_05310,QrcD,Seep-SRB1g sp. CR10073A
835,LWW78_03350,QrcD,Seep-SRB2 sp. G37
836,LWW90_08285,QrcD,E20 Seep-SRB2
837,LWW95_07295,QrcD,Desulfofervidaceae_sp._PB11946FWG155
838,LWX54_06190,TmcB,
839,LWX51_02105,TmcB,Seep-SRB1a sp. SM7059A
840,LWX52_01665,TmcB,Seep-SRB1a sp. CR9063A
841,LWW94_07695,TmcB,Seep-SRB1g sp. CR10073A
842,LWW95_06065,TmcB,Seep-SRB2 sp. G37
843,LWX54_06195,TmcC,
844,LWX51_02110,TmcC,Seep-SRB1a sp. SM7059A
845,LWX52_01670,TmcC,Seep-SRB1a sp. CR9063A
846,LWW94_07700,TmcC,Seep-SRB1g sp. CR10073A
847,LWW90_03635,TmcC,Seep-SRB2 sp. G37
848,LWW95_06060,TmcC,E20 Seep-SRB2
849,LWX54_06200,TmcD,
850,LWX51_02115,TmcD,Seep-SRB1a sp. SM7059A
851,LWX52_01675,TmcD,Seep-SRB1a sp. CR9063A
852,LWW90_03630,TmcD,Seep-SRB1g sp. CR10073A
853,LWW95_06055,TmcD,Seep-SRB2 sp. G37
854,LWX54_06010,TpIc3,
855,PXF54848.1,TpIc3,Seep-SRB1a sp. SM7059A
856,PXF57772.1,TpIc3,Seep-SRB1a sp. CR9063A
857,LWW94_07705,TpIc3,Seep-SRB1g sp. CR10073A
858,LWW99_05600,TpIc3,Seep-SRB2 sp. G37
859,LWX01_02850,TpIc3,E20 Seep-SRB2
860,LWW90_00435,TpIc3,Desulfofervidaceae_sp._PB11946FWG155
861,LWW95_06070,TpIc3,DesulfofervidalesDG60_sp._PB11719FWG156
862,LWX54_03390,TmcA_DSC,
863,LWX51_11060,TmcA_DSC,Seep-SRB1a sp. SM7059A
864,LWX52_01645,TmcA_DSC,Seep-SRB1a sp. CR9063A
865,LWX54_04680,SatA,
866,LWX51_04100,SatA,Seep-SRB1a sp. SM7059A
867,LWX52_06635,SatA,Seep-SRB1a sp. CR9063A
868,PXF55574.1,SatA,Seep-SRB1g sp. CR10073A
869,PXF59179.1,SatA,Seep-SRB2 sp. G37
870,LWW94_06775,SatA,E20 Seep-SRB2
871,LWW99_05875,SatA,Desulfofervidaceae_sp._PB11946FWG155
872,LWX01_04125,SatA,DesulfofervidalesDG60_sp._PB11719FWG156
873,LWW95_01985,SatA,Seep-SRB2_sp._PB10259FWG173
874,LWX54_14940,DsrA,
875,LWX51_03095,DsrA,Seep-SRB1a sp. SM7059A
876,LWX52_14780,DsrA,Seep-SRB1a sp. CR9063A
877,PXF54516.1,DsrA,Seep-SRB1g sp. CR10073A
878,PXF59669.1,DsrA,Seep-SRB2 sp. G37
879,LWW94_08055,DsrA,E20 Seep-SRB2
880,LWW78_07835,DsrA,Desulfofervidaceae_sp._PB11946FWG155
881,LWW99_04725,DsrA,DesulfofervidalesDG60_sp._PB11719FWG156
882,LWX01_07900,DsrA,Seep-SRB2_sp._PB10259FWG173
883,LWW90_07995,DsrA,Seep-SRB2_sp._PBNA091R45FWG174
884,LWW95_07565,DsrA,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
885,LWX51_03100,DsrB,
886,LWX52_14785,DsrB,Seep-SRB1a sp. SM7059A
887,PXF54589.1,DsrB,Seep-SRB1a sp. CR9063A
888,PXF59747.1,DsrB,Seep-SRB1g sp. CR10073A
889,LWW94_08050,DsrB,Seep-SRB2 sp. G37
890,LWW78_07830 ,DsrB,E20 Seep-SRB2
891,LWW99_04730,DsrB,Desulfofervidaceae_sp._PB11946FWG155
892,LWW90_08000,DsrB,DesulfofervidalesDG60_sp._PB11719FWG156
893,LWW95_07560,DsrB,Seep-SRB2_sp._PB10259FWG173
894,LWX54_14680,AprA,
895,LWX51_04080,AprA,Seep-SRB1a sp. SM7059A
896,LWX52_12530,AprA,Seep-SRB1a sp. CR9063A
897,PXF54058.1,AprA,Seep-SRB1g sp. CR10073A
898,PXF57423.1,AprA,Seep-SRB2 sp. G37
899,LWW94_08075,AprA,E20 Seep-SRB2
900,LWW90_06035 ,AprA,Desulfofervidaceae_sp._PB11946FWG155
901,LWW95_07585,AprA,DesulfofervidalesDG60_sp._PB11719FWG156
902,LWX51_04075,AprB,
903,PXF54057.1,AprB,Seep-SRB1a sp. SM7059A
904,PXF57424.1,AprB,Seep-SRB1a sp. CR9063A
905,LWW94_08080,AprB,Seep-SRB1g sp. CR10073A
906,LWW90_06045 ,AprB,Seep-SRB2 sp. G37
907,LWW95_07590,AprB,E20 Seep-SRB2
908,LWX54_06375,DsrC,
909,LWX51_04425,DsrC,Seep-SRB1a sp. SM7059A
910,LWX52_13575,DsrC,Seep-SRB1a sp. CR9063A
911,PXF55362.1,DsrC,Seep-SRB1g sp. CR10073A
912,PXF59134.1,DsrC,Seep-SRB2 sp. G37
913,LWW94_09670,DsrC,E20 Seep-SRB2
914,LWW78_02395,DsrC,Desulfofervidaceae_sp._PB11946FWG155
915,LWW99_08645,DsrC,DesulfofervidalesDG60_sp._PB11719FWG156
916,LWX01_07260,DsrC,Seep-SRB2_sp._PB10259FWG173
917,LWW90_03610,DsrC,Seep-SRB2_sp._PBNA091R45FWG174
918,LWW95_10575,DsrC,Candidatus Desulfofervidus auxilli_sp._PB12019FWG170
919,PXF56058,NuoA,
920,PXF56695.1,NuoA,Seep-SRB1a sp. SM7059A
921,LWW99_08350,NuoA,Seep-SRB1a sp. CR9063A
922,LWX01_09355,NuoA,Seep-SRB1g sp. CR10073A
923,PXF56059,NuoB,
924,PXF56696.1,NuoB,Seep-SRB1a sp. SM7059A
925,LWW99_08345,NuoB,Seep-SRB1a sp. CR9063A
926,LWX01_09360,NuoB,Seep-SRB1g sp. CR10073A
927,PXF56060,NuoC,
928,PXF56697.1,NuoC,Seep-SRB1a sp. SM7059A
929,LWW99_08340,NuoC,Seep-SRB1a sp. CR9063A
930,LWX01_09365,NuoC,Seep-SRB1g sp. CR10073A
931,PXF56061,NuoD,
932,PXF56698.1,NuoD,Seep-SRB1a sp. SM7059A
933,LWW99_08335,NuoD,Seep-SRB1a sp. CR9063A
934,LWX01_09370,NuoD,Seep-SRB1g sp. CR10073A
935,PXF56062,NuoH,
936,PXF56699.1,NuoH,Seep-SRB1a sp. SM7059A
937,LWX01_07335,NuoH,Seep-SRB1a sp. CR9063A
938,PXF56063,NuoI,
939,PXF56700.1,NuoI,Seep-SRB1a sp. SM7059A
940,LWX01_07340,NuoI,Seep-SRB1a sp. CR9063A
941,PXF56065,NuoK,
942,PXF56702.1,NuoK,Seep-SRB1a sp. SM7059A
943,LWX01_07350,NuoK,Seep-SRB1a sp. CR9063A
944,PXF56066,NuoL,
945,PXF56703.1,NuoL,Seep-SRB1a sp. SM7059A
946,LWX01_07355,NuoL,Seep-SRB1a sp. CR9063A
947,PXF56067,NuoM,
948,PXF56704.1,NuoM,Seep-SRB1a sp. SM7059A
949,LWX01_07360,NuoM,Seep-SRB1a sp. CR9063A
950,LWX01_07365,NuoM,Seep-SRB1g sp. CR10073A
951,PXF56068,NuoN,
952,PXF56705.1,NuoN,Seep-SRB1a sp. SM7059A
953,LWX01_07370,NuoN,Seep-SRB1a sp. CR9063A
954,LWX54_00060,MrpD,
955,LWX51_12370,MrpD,Seep-SRB1a sp. SM7059A
956,LWX52_01525,MrpD,Seep-SRB1a sp. CR9063A
957,PXF55936.1,MrpD,Seep-SRB1g sp. CR10073A
958,PXF56550.1,MrpD,Seep-SRB2 sp. G37
959,LWW94_00060,MrpD,E20 Seep-SRB2
960,LWW99_08995,MrpD,Desulfofervidaceae_sp._PB11946FWG155
961,LWX01_00960,MrpD,DesulfofervidalesDG60_sp._PB11719FWG156
962,LWW90_05215,MrpD,Seep-SRB2_sp._PB10259FWG173
963,LWW95_06170,MrpD,Seep-SRB2_sp._PBNA091R45FWG174
964,LWX54_00070,MrpD.1,
965,LWX54_00075,MrpD.1,Seep-SRB1a sp. SM7059A
966,LWX51_12375,MrpD.1,Seep-SRB1a sp. SM7059A
967,LWX52_01535,MrpD.1,Seep-SRB1a sp. CR9063A
968,LWX52_01540,MrpD.1,Seep-SRB1a sp. CR9063A
969,PXF55934.1,MrpD.1,Seep-SRB1a sp. CR9063A
970,PXF55933.1,MrpD.1,Seep-SRB1g sp. CR10073A
971,PXF56552.1,MrpD.1,Seep-SRB1g sp. CR10073A
972,LWW94_00070,MrpD.1,Seep-SRB2 sp. G37
973,LWW94_00075,MrpD.1,E20 Seep-SRB2
974,LWW99_09000,MrpD.1,Desulfofervidaceae_sp._PB11946FWG155
975,LWX01_00955,MrpD.1,Desulfofervidaceae_sp._PB11946FWG155
976,LWW90_05225,MrpD.1,Desulfofervidaceae_sp._PB11946FWG155
977,LWW90_05230,MrpD.1,DesulfofervidalesDG60_sp._PB11719FWG156
978,LWW95_06160,MrpD.1,Seep-SRB2_sp._PB10259FWG173
979,LWW95_06155,MrpD.1,Seep-SRB2_sp._PBNA091R45FWG174
980,LWX54_00080,MrpC,
981,LWX51_12380,MrpC,Seep-SRB1a sp. SM7059A
982,LWX52_01545,MrpC,Seep-SRB1a sp. CR9063A
983,LWW94_00080,MrpC,Seep-SRB1g sp. CR10073A
984,LWW99_09005,MrpC,Seep-SRB2 sp. G37
985,LWX01_00950,MrpC,E20 Seep-SRB2
986,LWW90_05235,MrpC,Desulfofervidaceae_sp._PB11946FWG155
987,LWW95_06150,MrpC,DesulfofervidalesDG60_sp._PB11719FWG156
988,LWX51_12385,MrpA,
989,LWX54_00095,MrpG,
990,LWX51_12395,MrpG,Seep-SRB1a sp. SM7059A
991,LWX52_01560,MrpG,Seep-SRB1a sp. CR9063A
992,LWW94_00100,MrpG,Seep-SRB1g sp. CR10073A
993,LWW99_09020,MrpG,Seep-SRB2 sp. G37
994,LWX01_00935,MrpG,E20 Seep-SRB2
995,LWW90_03090,MrpG,Desulfofervidaceae_sp._PB11946FWG155
996,LWW95_06130,MrpG,DesulfofervidalesDG60_sp._PB11719FWG156
997,LWX54_00100,MrpF,
998,LWX51_12400,MrpF,Seep-SRB1a sp. SM7059A
999,LWX52_01565,MrpF,Seep-SRB1a sp. CR9063A
1000,PXF55930.1,MrpF,Seep-SRB1g sp. CR10073A
1001,PXF56556.1,MrpF,Seep-SRB2 sp. G37
1002,LWW94_00105,MrpF,E20 Seep-SRB2
1003,LWW99_09025,MrpF,Desulfofervidaceae_sp._PB11946FWG155
1004,LWX01_00940,MrpF,DesulfofervidalesDG60_sp._PB11719FWG156
1005,LWW90_03095,MrpF,Seep-SRB2_sp._PB10259FWG173
1006,LWW95_06125,MrpF,Seep-SRB2_sp._PBNA091R45FWG174
1007,LWX54_00110,MrpB,
1008,LWX51_12410,MrpB,Seep-SRB1a sp. SM7059A
1009,LWX52_01575,MrpB,Seep-SRB1a sp. CR9063A
1010,PXF55932.1,MrpB,Seep-SRB1g sp. CR10073A
1011,PXF56554.1,MrpB,Seep-SRB2 sp. G37
1012,LWW94_00085,MrpB,E20 Seep-SRB2
1013,LWW99_09010,MrpB,Desulfofervidaceae_sp._PB11946FWG155
1014,LWX01_00945,MrpB,DesulfofervidalesDG60_sp._PB11719FWG156
1015,LWX54_00115,MrpE,
1016,LWX51_12415,MrpE,Seep-SRB1a sp. SM7059A
1017,LWX52_01580,MrpE,Seep-SRB1a sp. CR9063A
1018,PXF55929.1,MrpE,Seep-SRB1g sp. CR10073A
1019,PXF56564.1,MrpE,Seep-SRB2 sp. G37
1020,LWW94_00110,MrpE,E20 Seep-SRB2
1021,LWW99_09030,MrpE,Desulfofervidaceae_sp._PB11946FWG155
1022,LWX01_00925,MrpE,DesulfofervidalesDG60_sp._PB11719FWG156
1023,LWW90_03100,MrpE,Seep-SRB2_sp._PB10259FWG173
1024,LWW95_06120,MrpE,Seep-SRB2_sp._PBNA091R45FWG174
1025,LWX51_00905,Pfor_C,
1026,LWX51_00910,Pfor_B,
1027,LWX51_00915,Pfor_A,
1028,WP_066065919.1,HdrA1,Hot-Seep1
1029,Ga0402054_bin3_1492,HdrA1,Seep-SRB1a CR9063
1030,Ga0402080_bin2_1254,HdrA1,Seep-SRB1a SM7059
1031,Ga0402030_bin2_837,HdrA1,Seep-SRB1g CR10073
1032,PXF54789.1,HdrA1,G37 Seep-SRB2
1033,PXF60382.1,HdrA1,E20 Seep-SRB2
1034,WP_066062537.1,HdrA2,Hot-Seep1
1035,Ga0402054_bin3_1498,HdrA2,Seep-SRB1a CR9063
1036,Ga0402080_bin2_2107,HdrA2,Seep-SRB1a SM7059
1037,Ga0402030_bin2_1678,HdrA2,Seep-SRB1g CR10073
1038,PXF54228.1,HdrA2,G37 Seep-SRB2
1039,PXF56933.1,HdrA2,E20 Seep-SRB2
1040,WP_066065330.1,HdrA3,Hot-Seep1
1041,Ga0402054_bin3_873,HdrA3,Seep-SRB1a CR9063
1042,Ga0402080_bin2_447,HdrA3,Seep-SRB1a SM7059
1043,Ga0402030_bin2_1691,HdrA3,Seep-SRB1g CR10073
1044,PXF53813.1,HdrA3,G37 Seep-SRB2
1045,PXF58558.1,HdrA3,E20 Seep-SRB2
1046,WP_066063825.1,HdrA4,Hot-Seep1
1047,Ga0402080_bin2_453,HdrA4,Seep-SRB1a CR9063
1048,PXF53184.1,HdrA4,Seep-SRB1a SM7059
1049,PXF57422.1,HdrA4,Seep-SRB1g CR10073
1050,WP_066065908.1,HdrA5,Hot-Seep1
1051,PXF54060.1,HdrA5,Seep-SRB1a CR9063
1052,PXF54059.1,HdrA5,Seep-SRB1a SM7059
1053,PXF58554.1,HdrA5,Seep-SRB1g CR10073
1054,2512525212,nifD,Desulfobacterales_sp._PC51MH44
1055,2502442438,nifD,Desulfobacterales_sp._S5133MH16
1056,2502436386,nifD,Desulfosarcina_sp._BuS5
1057,2508603540,nifD,Desulfococcus_biacutus_KMRActS
1058,2523440421,nifD,Desulfonema_limicola_Jadebusen_DSM_2076
1059,2523111239,nifD,Desulfosarcina_variabilis_Montpellier
1060,2588105616,nifD,Desulfatirhabdium_butyrativorans_DSM_18734
1061,2504153873,nifD,Desulfobacter_postgatei_2ac9
1062,2562334079,nifD,Desulfobacula_toluolica_Tol2
1063,649927908,nifD,Desulforegula_conservatrix_Mb1Pa_DSM_13527
1064,2558016150,nifD,Desulfococcus_oleovorans_Hxd3
1065,2541188527,nifD,Desulfatibacillum_aliphaticivorans_DSM_15576_
1066,2646276671,nifD,Desulfatibacillum_alkenivorans_DSM_16219
1067,2595077940,nifD,Desulfobacterium_anilini_DSM_4660
1068,2524272604,nifD,Desulfobacca_acetoxidans_ASRB2_DSM_11109
1069,OEU59756.1,nifD,Desulfocapsa_sulfexigens_DSM_10523
1070,OEU52422.1,nifD,Desulfobulbus_propionicus_1pr3_DSM_2032
1071,RZB36656.1,nifD,Desulfobulbus_elongatus_DSM_2908
1072,PXF56965.1,nifD,Desulfobulbus_mediterraneus_DSM_13871
1073,OEU59756.1,nifD,Desulfocurvus_vexinensis_DSM_17965
1074,OEU52422.1,nifD,Desulfovibrio_vulgaris_RCH1
1075,MBC2695217.1,nifD,Desulfonatronum_thioautotrophicum_ASO4_1
1076,MBC2719528.1,nifD,Desulfomicrobium_escambiense_DSM_10707
1077,MBT9438261.1,nifD,Shewanella_oneidensis_MR_1
1078,PRJNA762493,nifD,Desulfobacterales_sp._S3730MH5_(Seep_SRB1c)
1079,LWW98_03655,nifD,Desulfobacterales_sp._C00003060_(Seep_SRB1c)
1080,HOAHELHK_00772,nifD,Desulfobacterales_sp._S5133MH4_(Seep_SRB1c)
1081,LCGKHOPJ_01128,nifD,Desulfobacterales_sp._S7086C20_(Seep_SRB1c)
1082,PRJNA762493,nifD,Desulfococcus_sp._C00003104
1083,LWX51_11575,nifD,Desulfococcus_sp._C00003106
1084,PRJNA762493,nifD,Desulfococcus_sp._Cons3730e01UFb1
1085,LWX08_09060,nifD,Desulfobulbaceae_bacterium_C00003063
1086,PRJNA762493,nifD,Desulfobulbaceae_bacterium_S3730MH12
1087,LWX02_02955,nifD,Desulfobulbaceae_bacterium_S5133MH15
1088,PRJNA762493,nifD,Eth-SRB2_sp004193595
1089,LWX54_07315,nifD,SeepSRB2_sp003194495
1090,PRJNA762493,nifD,SeepSRB1g_sp001751015_a
1091,LWX52_00385,nifD,SeepSRB1g_sp001751015_b
1092,PRJNA762493,nifD,SeepSRB1a_sp014237365
1093,LWX55_03765,nifD,SeepSRB1a_sp014237365a
1094,DIFG01000025.1_6,nifD,SeepSRB1a_sp._S7142MS3
1095,LWW95 00545,Periplasmic_formate_dehydrogenase alpha subunit cytc ,Desulfofervidaceae
1096,LWW94 09340,Periplasmic_formate_dehydrogenase alpha subunit cytc ,Desulfofervidaceae sp. PB11946FWG155
1097,LWX55 03505,Periplasmic_formate_dehydrogenase alpha subunit cytc ,SeepSRB1g sp. CR10073B
1098,Desulfobacterales bacterium C00003106,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1099,Seep-SRB1a AB 03 Bin 172,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1100,SeepSRB1a sp014237365,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1101,JABXJW01,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1102,JABXJX01,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1103,B23-G16,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1104,LWX51 08680,Periplasmic_formate_dehydrogenase alpha subunit cytc ,SeepSRB1a sp. CR9063A
1105,LWX08 04765,Periplasmic_formate_dehydrogenase alpha subunit cytc ,SeepSRB1a sp. CR9063B
1106,18192818,Periplasmic_formate_dehydrogenase alpha subunit cytc ,Desulfobacterales sp. Agg-24168b3
1107,Seep-SRB1a Meg22 02 Bin 90,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1108,Eth-SRB1,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1109,JACNLL01,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1110,Eth-SRB1,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1111,Eth-SRB1,Periplasmic_formate_dehydrogenase alpha subunit cytc ,
1112,2265016719,formate dehydrogenase beta subunit,candidate division OP1 bacterium SCGC AAA255-C06
1113,Eth-SRB2 sp00175005,formate dehydrogenase beta subunit,
1114,Seep-SRB1a AB 03 Bin 172,formate dehydrogenase beta subunit,
1115,Eth-SRB2 sp00175005,formate dehydrogenase beta subunit,
1116,C00003060,formate dehydrogenase beta subunit,
1117,6 SeepSRB2 sp002367355,formate dehydrogenase beta subunit,
1118,Seep-SRB2 Meg22 1618 Bin 149,formate dehydrogenase beta subunit,
1119,2547302051,formate dehydrogenase beta subunit,Verminephrobacter sp. At4
1120,Desulfofervidales sp. DG-60,formate dehydrogenase beta subunit,
1121,SeepSRB1a sp PC51MH44,formate dehydrogenase beta subunit,
1122,LWX55 03500,formate dehydrogenase beta subunit,SeepSRB1g sp. CR10073B
1123,SeepSRB1g sp001751015 b,formate dehydrogenase beta subunit,
1124,Eth-SRB1 sp004193555,formate dehydrogenase beta subunit,
1125,LWW95 00550,formate dehydrogenase beta subunit,Desulfofervidaceae
1126,LWW94 09345,formate dehydrogenase beta subunit,Desulfofervidaceae sp. PB11946FWG155
1127,Eth-SRB1,formate dehydrogenase beta subunit,
1128,Eth-SRB1 sp004193555,formate dehydrogenase beta subunit,
1129,JACNLL01,formate dehydrogenase beta subunit,
1130,JACNLL01,formate dehydrogenase beta subunit,
1131,JACNLL01,formate dehydrogenase beta subunit,
1132,Eth-SRB1 sp004193555,formate dehydrogenase beta subunit,
1133,JABXJX01,formate dehydrogenase beta subunit,
1134,JABXJW01,formate dehydrogenase beta subunit,
1135,Seep-SRB1a Meg22 02 Bin 90,formate dehydrogenase beta subunit,
1136,Seep-SRB1a AB 03 Bin 172,formate dehydrogenase beta subunit,
1137,Seep-SRB1a AB 03 Bin 172,formate dehydrogenase beta subunit,
1138,SeepSRB1a sp014237365,formate dehydrogenase beta subunit,
1139,LWX02 02230,formate dehydrogenase beta subunit,SeepSRB1a sp. CR9063C
1140,LWX08 04770,formate dehydrogenase beta subunit,SeepSRB1a sp. CR9063B
1141,LWX51 08685,formate dehydrogenase beta subunit,SeepSRB1a sp. CR9063A
1142,Desulfobacterales bacterium C00003106,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1143,SeepSRB1g sp. S7142MS4,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1144,LWX52 03470,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1g sp. CR10073A
1145,LWX55 08935,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1g sp. CR10073B
1146,Seep-SRB1g AB 1215 Bin 34,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1147,Seep-SRB1g AB 1215 Bin 34,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1148,JACNLL01,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1149,Eth-SRB1,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1150,Eth-SRB1,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1151,SeepSRB1a sp013792055,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1152,LWX51 07630,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1a sp. CR9063A
1153,LWX08 05175,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1a sp. CR9063B
1154,LWX54 02240,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1a sp. SM7059A
1155,SeepSRB1a sp. S7142MS3,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1156,LWW97 00100,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),SeepSRB1a sp. SM14434BFWG172
1157,Seep-SRB1a AB 03 Bin 172,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1158,SeepSRB1a sp014237365,cytoplasmic formate dehydrogenase (next to Acetyl CoA synthase),
1159,SeepSRB1a sp013792055,nuoEF,
1160,LWX08 06170,nuoEF,SeepSRB1a sp. CR9063B
1161,LWX51 04510,nuoEF,SeepSRB1a sp. CR9063A
1162,LWX55 10005,nuoEF,SeepSRB1g sp. CR10073B
1163,LWX52 07205,nuoEF,SeepSRB1g sp. CR10073A
1164,Desulfobacterales bacterium C00003106,nuoEF,
1165,Desulfobacterales bacterium C00003104,nuoEF,
1166,Desulfobacterales bacterium S3730MH5,nuoEF,
1167,B60-G16,nuoEF,
1168,JABXJX01,nuoEF,
1169,Desulfobacterales bacterium S3730MH5,nuoEF,
1170,Desulfobacterales bacterium S5133MH4,nuoEF,
1171,LWX01 09045,nuoEF,SeepSRB2 sp. PBNA091R45FWG174
1172,LWW99 09920,nuoEF,SeepSRB2 sp. PB10259FWG173
1173,JABXJW01,nuoEF,
1174,Desulfobacterales bacterium S7086C20,nuoEF,
1175,B60-G16,nuoEF,
1176,Desulfobacterales bacterium S3730MH5,nuoEF,
1177,Seep-SRB1g AB 1215 Bin 34,nuoEF,
1178,SeepSRB2 G37 sp003194485,nuoEF,
1179,Seep-SRB2 Meg22 1618 Bin 165,nuoEF,
1180,Seep-SRB2 Meg22 1214 Bin 80,nuoEF,
1181,LWX01 07740,nuoEF,SeepSRB2 sp. PBNA091R45FWG174
1182,LWW99 05335,nuoEF,SeepSRB2 sp. PB10259FWG173
1183,Seep-SRB2 Meg22 1618 Bin 149,nuoEF,
1184,Seep-SRB2 Meg22 1214 Bin 60,nuoEF,
1185,Seep-SRB2 Meg19 1012 Bin 14,nuoEF,
1186,5 SeepSRB2 sp002367355,nuoEF,
1187,Deltaproteobacteria bacterium,nuoEF,
1188,SeepSRB2 sp00364560,nuoEF,
1189,2 SeepSRB2 sp002367355,nuoEF,
1190,SeepSRB2 sp00364560,nuoEF,
1191,LWX55_06175,nfnB,SeepSRB1g sp. CR10073B
1192,Desulfobacterales bacterium C00003106,nfnB,
1193,LWX52_00610 ,nfnB,SeepSRB1g sp. CR10073A
1194,SeepSRB1a_sp013792055,nfnB,
1195,LWW97_09940,nfnB,SeepSRB1a_sp._SM14434BFWG172
1196,Seep-SRB1a_AB_03_Bin_172,nfnB,
1197,Seep-SRB1a_AB_03_Bin_172,nfnB,
1198,SeepSRB1a_sp014237365,nfnB,
1199,SeepSRB1a_sp014237365a,nfnB,
1200,Seep-SRB1a_Meg22_24_Bin_68,nfnB,
1201,SeepSRB1a_sp._S7142MS3,nfnB,
1202,LWX54_10880,nfnB,SeepSRB1a sp. SM7059A
1203,LWX51_15065,nfnB,SeepSRB1a sp013792055
1204,LWX08_05840,nfnB,SeepSRB1a sp. CR9063B
1205,LWW98_05440,nfnB,SeepSRB1a_sp._SM14434AFWG171
1206,JACNLL01 sp014381545,nfnB,
1207,WP_163298422.1,cbiA,Candidatus_Desulfofervidaceae_sp._1
1208,WP_163299251.1,cbiA,Candidatus_Desulfofervidaceae_sp._2
1209,WP_163298422.1,cbiA,Desulfofervidales_sp._FWG156
1210,WP_169755570.1,cbiA,HotSeep1
1211,DIFG01000015.1_6,cbiA,HotSeep1_B50
1212,DIFG01000043.1_17,cbiA,HotSeep1_E37
1213,PXF53767.1,cbiA,HotSeep1_E50
1214,PXF54501.1,cbiA,HotSeep1_FWG170
1215,MBW2098732.1,cbiA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1216,MBW1965788.1,cbiA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1217,MBW1967437.1,cbiA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1218,LWW99_11475,cbiA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1219,LWW99_02945,cbiA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1220,LWX01_06475,cbiA,Dissulfurirhabdus_thermomarina_ASM1297923v1
1221,LWX01_01670,cbiA,Dissulfurirhabdus_thermomarina_ASM1297923v1
1222,DFBQ01000159.1_11,cbiA,UBA5754_sp002419025
1223,DFBQ01000159.1_4,cbiA,UBA5754_sp002419025
1224,PXF59691.1,cbiA,UBA5754_sp002419025
1225,PXF59684.1,cbiA,UBA5754_sp002419025
1226,RKX61901.1,cbiA,UBA5754_sp002419025
1227,RKX61581.1,cbiA,UBA5754_sp002419025
1228,MBW2163207.1,cbiA,UBA5754_sp002419025
1229,MBW2163757.1,cbiA,UBA5754_sp002419025
1230,MBW2164520.1,cbiA,Seep-SRB2_sp._1_(str._G37)
1231,OPL14453.1,cbiA,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1232,MBW2350784.1,cbiA,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1233,MBW2079519.1,cbiA,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1234,MBW1964552.1,cbiA,Seep-SRB2_sp._2_(str._FWG173)
1235,MBW1931634.1,cbiA,Seep-SRB2_sp._2_(str._FWG174)
1236,MBW1937674.1,cbiA,Seep-SRB2_sp._3_(str._002367355)
1237,MBW1670771.1,cbiA,Seep-SRB2_sp._4_(str._E20)
1238,MBW1718469.1,cbiA,Seep-SRB2_sp._5_(str._003645605)
1239,MBC8200238.1,cbiA,Seep-SRB2_sp._5_(str._003645605)
