,GeneID,Function,OrganismID
793,"MBW1967630.1,",cbiL,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
794,0,cbiL,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
795,0,cbiL,Seep-SRB2_sp._2_(str._FWG173)
796,"LWX01_12665,",cbiL,Seep-SRB2_sp._2_(str._FWG174)
797,"DFBQ01000097.1_8,",cbiL,Seep-SRB2_sp._3_(str._002367355)
798,"PXF58401.1,",cbiL,Seep-SRB2_sp._4_(str._E20)
799,"RKX58922.1,",cbiL,Seep-SRB2_sp._5_(str._003645605)
800,"MBW2164119.1,",cbiL,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
801,0,cbiL,Seep-SRB2_sp._7_(str._ML8_D)
802,0,cbiL,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
803,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
804,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
805,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
806,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
807,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
808,0,cbiL,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
809,0,cbiL,JACNLL01_sp014381545
810,0,cbiL,JACNLL01_sp013202725
811,"RZB29596.1,",cbiL,Eth-SRB1_sp004193555
812,0,cbiL,Eth-SRB1_sp019314185
813,"MBW2569832.1,",cbiL,Eth-SRB1_sp019313565
814,0,cbiL,Seep-SRB1a_sp._1_(str._013792055)
815,"LWX51_13630,",cbiL,Seep-SRB1a_sp._2_(str._CR9063A)
816,"LWX08_10235,",cbiL,Seep-SRB1a_sp._2_(str._CR9063B)
817,"LWX02_07330,",cbiL,Seep-SRB1a_sp._2_(str._CR9063C)
818,0,cbiL,Seep-SRB1a_sp._3_(str._014237195)
819,0,cbiL,Seep-SRB1a_sp._3_(str._014237365)
820,0,cbiL,Seep-SRB1a_sp._4_(str._FWG171)
821,0,cbiL,Seep-SRB1a_sp._4_(str._FWG172)
822,0,cbiL,Seep-SRB1a_sp._5_(str._20073_SRB)
823,0,cbiL,Seep-SRB1a_sp._5_(str._20074_SRB)
824,0,cbiL,Seep-SRB1a_sp._5_(str._S7142MS3)
825,0,cbiL,Seep-SRB1a_sp._5_(str._SM7059A)
826,0,cbiL,Seep-SRB1a_sp._6_(str._003647525)
827,0,cbiL,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
828,"MBW2164892.1,",cbiL,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
829,"MBW1833466.1,",cbiL,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
830,"MBW1745144.1,",cbiL,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
831,0,cbiL,S7086C20_sp001751075
832,"OEU80325.1,",cbiL,C00003060_sp001751085
833,"RLB81631.1,",cbiL,B60-G16_sp003647275
834,"RLC09653.1,RLC11240.1,RLC12916.1,",cbiL,B23-G16_sp003647435
835,"RLC09653.1,RLC11240.1,RLC12916.1,",cbiL,B23-G16_sp003647435
836,0,cbiL,DTYH01_sp012961955
837,0,cbiL,JABXJX01_sp013375375
838,"NVM23599.1,",cbiL,JABXJW01_sp013375395
839,0,cbiL,Seep-SRB1g_sp._AB_1215_Bin_34
840,"OEU59437.1,",cbiL,Seep-SRB1g_(str._C00003104)
841,"OEU52228.1,",cbiL,Seep-SRB1g_(str._C00003106)
842,"LWX52_03555,",cbiL,Seep-SRB1g_(str._CR10073A)
843,"LWX55_06255,",cbiL,Seep-SRB1g_(str._CR10073B)
844,"MBT9448067.1,",cbiL,Seep-SRB1g_(str._S7142MS4)
845,0,cbiP,Candidatus_Desulfofervidaceae_sp._1
846,0,cbiP,Candidatus_Desulfofervidaceae_sp._2
847,0,cbiP,Desulfofervidales_sp._FWG156
848,0,cbiP,HotSeep1
849,0,cbiP,HotSeep1_B50
850,0,cbiP,HotSeep1_E37
851,0,cbiP,HotSeep1_E50
852,0,cbiP,HotSeep1_FWG170
853,WP_163299963.1,cbiP,Dissulfurirhabdus_thermomarina_ASM1049943v1
854,WP_169755439.1,cbiP,Dissulfurirhabdus_thermomarina_ASM1297923v1
855,"DIFG01000062.1_4,",cbiP,UBA5754_sp002419025
856,PXF54305.1,cbiP,Seep-SRB2_sp._1_(str._G37)
857,"MBW2098300.1,",cbiP,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
858,"MBW1966830.1,",cbiP,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
859,0,cbiP,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
860,"LWW99_11465,",cbiP,Seep-SRB2_sp._2_(str._FWG173)
861,"LWX01_06465,",cbiP,Seep-SRB2_sp._2_(str._FWG174)
862,"DFBQ01000144.1_2,",cbiP,Seep-SRB2_sp._3_(str._002367355)
863,"PXF58400.1,PXF56416.1,",cbiP,Seep-SRB2_sp._4_(str._E20)
864,"RKX58336.1,",cbiP,Seep-SRB2_sp._5_(str._003645605)
865,"MBW2164521.1,",cbiP,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
866,0,cbiP,Seep-SRB2_sp._7_(str._ML8_D)
867,0,cbiP,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
868,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
869,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
870,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
871,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
872,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
873,0,cbiP,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
874,0,cbiP,JACNLL01_sp014381545
875,0,cbiP,JACNLL01_sp013202725
876,"RZB29600.1,",cbiP,Eth-SRB1_sp004193555
877,0,cbiP,Eth-SRB1_sp019314185
878,0,cbiP,Eth-SRB1_sp019313565
879,0,cbiP,Seep-SRB1a_sp._1_(str._013792055)
880,0,cbiP,Seep-SRB1a_sp._2_(str._CR9063A)
881,0,cbiP,Seep-SRB1a_sp._2_(str._CR9063B)
882,0,cbiP,Seep-SRB1a_sp._2_(str._CR9063C)
883,0,cbiP,Seep-SRB1a_sp._3_(str._014237195)
884,0,cbiP,Seep-SRB1a_sp._3_(str._014237365)
885,0,cbiP,Seep-SRB1a_sp._4_(str._FWG171)
886,"LWW97_11235,",cbiP,Seep-SRB1a_sp._4_(str._FWG172)
887,0,cbiP,Seep-SRB1a_sp._5_(str._20073_SRB)
888,0,cbiP,Seep-SRB1a_sp._5_(str._20074_SRB)
889,0,cbiP,Seep-SRB1a_sp._5_(str._S7142MS3)
890,0,cbiP,Seep-SRB1a_sp._5_(str._SM7059A)
891,0,cbiP,Seep-SRB1a_sp._6_(str._003647525)
892,0,cbiP,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
893,0,cbiP,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
894,0,cbiP,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
895,0,cbiP,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
896,0,cbiP,S7086C20_sp001751075
897,"OEU80330.1,",cbiP,C00003060_sp001751085
898,"RLB81637.1,",cbiP,B60-G16_sp003647275
899,"RLC12905.1,RLC07266.1,",cbiP,B23-G16_sp003647435
900,"RLC12905.1,RLC07266.1,",cbiP,B23-G16_sp003647435
901,0,cbiP,DTYH01_sp012961955
902,0,cbiP,JABXJX01_sp013375375
903,"NVM23050.1,",cbiP,JABXJW01_sp013375395
904,"MBW2645764.1,",cbiP,Seep-SRB1g_sp._AB_1215_Bin_34
905,0,cbiP,Seep-SRB1g_(str._C00003104)
906,"OEU55471.1,",cbiP,Seep-SRB1g_(str._C00003106)
907,"LWX52_06520,",cbiP,Seep-SRB1g_(str._CR10073A)
908,"LWX55_13635,",cbiP,Seep-SRB1g_(str._CR10073B)
909,0,cbiP,Seep-SRB1g_(str._S7142MS4)
910,0,cbiT,Candidatus_Desulfofervidaceae_sp._1
911,0,cbiT,Candidatus_Desulfofervidaceae_sp._2
912,0,cbiT,Desulfofervidales_sp._FWG156
913,0,cbiT,HotSeep1
914,0,cbiT,HotSeep1_B50
915,0,cbiT,HotSeep1_E37
916,0,cbiT,HotSeep1_E50
917,0,cbiT,HotSeep1_FWG170
918,0,cbiT,Dissulfurirhabdus_thermomarina_ASM1049943v1
919,0,cbiT,Dissulfurirhabdus_thermomarina_ASM1297923v1
920,0,cbiT,UBA5754_sp002419025
921,0,cbiT,Seep-SRB2_sp._1_(str._G37)
922,0,cbiT,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
923,0,cbiT,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
924,0,cbiT,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
925,0,cbiT,Seep-SRB2_sp._2_(str._FWG173)
926,0,cbiT,Seep-SRB2_sp._2_(str._FWG174)
927,0,cbiT,Seep-SRB2_sp._3_(str._002367355)
928,0,cbiT,Seep-SRB2_sp._4_(str._E20)
929,0,cbiT,Seep-SRB2_sp._5_(str._003645605)
930,0,cbiT,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
931,0,cbiT,Seep-SRB2_sp._7_(str._ML8_D)
932,0,cbiT,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
933,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
934,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
935,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
936,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
937,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
938,0,cbiT,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
939,0,cbiT,JACNLL01_sp014381545
940,0,cbiT,JACNLL01_sp013202725
941,0,cbiT,Eth-SRB1_sp004193555
942,0,cbiT,Eth-SRB1_sp019314185
943,0,cbiT,Eth-SRB1_sp019313565
944,0,cbiT,Seep-SRB1a_sp._1_(str._013792055)
945,0,cbiT,Seep-SRB1a_sp._2_(str._CR9063A)
946,0,cbiT,Seep-SRB1a_sp._2_(str._CR9063B)
947,0,cbiT,Seep-SRB1a_sp._2_(str._CR9063C)
948,0,cbiT,Seep-SRB1a_sp._3_(str._014237195)
949,0,cbiT,Seep-SRB1a_sp._3_(str._014237365)
950,0,cbiT,Seep-SRB1a_sp._4_(str._FWG171)
951,0,cbiT,Seep-SRB1a_sp._4_(str._FWG172)
952,0,cbiT,Seep-SRB1a_sp._5_(str._20073_SRB)
953,0,cbiT,Seep-SRB1a_sp._5_(str._20074_SRB)
954,0,cbiT,Seep-SRB1a_sp._5_(str._S7142MS3)
955,0,cbiT,Seep-SRB1a_sp._5_(str._SM7059A)
956,0,cbiT,Seep-SRB1a_sp._6_(str._003647525)
957,0,cbiT,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
958,0,cbiT,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
959,0,cbiT,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
960,0,cbiT,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
961,0,cbiT,S7086C20_sp001751075
962,0,cbiT,C00003060_sp001751085
963,0,cbiT,B60-G16_sp003647275
964,0,cbiT,B23-G16_sp003647435
965,0,cbiT,B23-G16_sp003647435
966,0,cbiT,DTYH01_sp012961955
967,0,cbiT,JABXJX01_sp013375375
968,0,cbiT,JABXJW01_sp013375395
969,0,cbiT,Seep-SRB1g_sp._AB_1215_Bin_34
970,0,cbiT,Seep-SRB1g_(str._C00003104)
971,0,cbiT,Seep-SRB1g_(str._C00003106)
972,0,cbiT,Seep-SRB1g_(str._CR10073A)
973,0,cbiT,Seep-SRB1g_(str._CR10073B)
974,0,cbiT,Seep-SRB1g_(str._S7142MS4)
975,0,cbiXL,Candidatus_Desulfofervidaceae_sp._1
976,0,cbiXL,Candidatus_Desulfofervidaceae_sp._2
977,0,cbiXL,Desulfofervidales_sp._FWG156
978,0,cbiXL,HotSeep1
979,0,cbiXL,HotSeep1_B50
980,0,cbiXL,HotSeep1_E37
981,0,cbiXL,HotSeep1_E50
982,0,cbiXL,HotSeep1_FWG170
983,0,cbiXL,Dissulfurirhabdus_thermomarina_ASM1049943v1
984,0,cbiXL,Dissulfurirhabdus_thermomarina_ASM1297923v1
985,0,cbiXL,UBA5754_sp002419025
986,0,cbiXL,Seep-SRB2_sp._1_(str._G37)
987,0,cbiXL,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
988,0,cbiXL,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
989,0,cbiXL,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
990,0,cbiXL,Seep-SRB2_sp._2_(str._FWG173)
991,0,cbiXL,Seep-SRB2_sp._2_(str._FWG174)
992,0,cbiXL,Seep-SRB2_sp._3_(str._002367355)
993,0,cbiXL,Seep-SRB2_sp._4_(str._E20)
994,0,cbiXL,Seep-SRB2_sp._5_(str._003645605)
995,0,cbiXL,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
996,0,cbiXL,Seep-SRB2_sp._7_(str._ML8_D)
997,0,cbiXL,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
998,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
999,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1000,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1001,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1002,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1003,0,cbiXL,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1004,0,cbiXL,JACNLL01_sp014381545
1005,0,cbiXL,JACNLL01_sp013202725
1006,0,cbiXL,Eth-SRB1_sp004193555
1007,0,cbiXL,Eth-SRB1_sp019314185
1008,0,cbiXL,Eth-SRB1_sp019313565
1009,0,cbiXL,Seep-SRB1a_sp._1_(str._013792055)
1010,0,cbiXL,Seep-SRB1a_sp._2_(str._CR9063A)
1011,0,cbiXL,Seep-SRB1a_sp._2_(str._CR9063B)
1012,0,cbiXL,Seep-SRB1a_sp._2_(str._CR9063C)
1013,0,cbiXL,Seep-SRB1a_sp._3_(str._014237195)
1014,0,cbiXL,Seep-SRB1a_sp._3_(str._014237365)
1015,0,cbiXL,Seep-SRB1a_sp._4_(str._FWG171)
1016,0,cbiXL,Seep-SRB1a_sp._4_(str._FWG172)
1017,0,cbiXL,Seep-SRB1a_sp._5_(str._20073_SRB)
1018,0,cbiXL,Seep-SRB1a_sp._5_(str._20074_SRB)
1019,0,cbiXL,Seep-SRB1a_sp._5_(str._S7142MS3)
1020,0,cbiXL,Seep-SRB1a_sp._5_(str._SM7059A)
1021,0,cbiXL,Seep-SRB1a_sp._6_(str._003647525)
1022,0,cbiXL,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1023,0,cbiXL,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1024,0,cbiXL,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1025,0,cbiXL,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1026,0,cbiXL,S7086C20_sp001751075
1027,0,cbiXL,C00003060_sp001751085
1028,0,cbiXL,B60-G16_sp003647275
1029,0,cbiXL,B23-G16_sp003647435
1030,0,cbiXL,B23-G16_sp003647435
1031,0,cbiXL,DTYH01_sp012961955
1032,0,cbiXL,JABXJX01_sp013375375
1033,0,cbiXL,JABXJW01_sp013375395
1034,0,cbiXL,Seep-SRB1g_sp._AB_1215_Bin_34
1035,0,cbiXL,Seep-SRB1g_(str._C00003104)
1036,0,cbiXL,Seep-SRB1g_(str._C00003106)
1037,0,cbiXL,Seep-SRB1g_(str._CR10073A)
1038,0,cbiXL,Seep-SRB1g_(str._CR10073B)
1039,0,cbiXL,Seep-SRB1g_(str._S7142MS4)
1040,0,cobC1,Candidatus_Desulfofervidaceae_sp._1
1041,0,cobC1,Candidatus_Desulfofervidaceae_sp._2
1042,0,cobC1,Desulfofervidales_sp._FWG156
1043,0,cobC1,HotSeep1
1044,0,cobC1,HotSeep1_B50
1045,0,cobC1,HotSeep1_E37
1046,0,cobC1,HotSeep1_E50
1047,0,cobC1,HotSeep1_FWG170
1048,0,cobC1,Dissulfurirhabdus_thermomarina_ASM1049943v1
1049,0,cobC1,Dissulfurirhabdus_thermomarina_ASM1297923v1
1050,0,cobC1,UBA5754_sp002419025
1051,0,cobC1,Seep-SRB2_sp._1_(str._G37)
1052,0,cobC1,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1053,0,cobC1,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1054,0,cobC1,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1055,0,cobC1,Seep-SRB2_sp._2_(str._FWG173)
1056,0,cobC1,Seep-SRB2_sp._2_(str._FWG174)
1057,0,cobC1,Seep-SRB2_sp._3_(str._002367355)
1058,0,cobC1,Seep-SRB2_sp._4_(str._E20)
1059,0,cobC1,Seep-SRB2_sp._5_(str._003645605)
1060,0,cobC1,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1061,0,cobC1,Seep-SRB2_sp._7_(str._ML8_D)
1062,0,cobC1,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1063,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1064,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1065,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1066,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1067,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1068,0,cobC1,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1069,0,cobC1,JACNLL01_sp014381545
1070,0,cobC1,JACNLL01_sp013202725
1071,0,cobC1,Eth-SRB1_sp004193555
1072,0,cobC1,Eth-SRB1_sp019314185
1073,0,cobC1,Eth-SRB1_sp019313565
1074,0,cobC1,Seep-SRB1a_sp._1_(str._013792055)
1075,0,cobC1,Seep-SRB1a_sp._2_(str._CR9063A)
1076,0,cobC1,Seep-SRB1a_sp._2_(str._CR9063B)
1077,0,cobC1,Seep-SRB1a_sp._2_(str._CR9063C)
1078,0,cobC1,Seep-SRB1a_sp._3_(str._014237195)
1079,0,cobC1,Seep-SRB1a_sp._3_(str._014237365)
1080,0,cobC1,Seep-SRB1a_sp._4_(str._FWG171)
1081,0,cobC1,Seep-SRB1a_sp._4_(str._FWG172)
1082,0,cobC1,Seep-SRB1a_sp._5_(str._20073_SRB)
1083,0,cobC1,Seep-SRB1a_sp._5_(str._20074_SRB)
1084,0,cobC1,Seep-SRB1a_sp._5_(str._S7142MS3)
1085,0,cobC1,Seep-SRB1a_sp._5_(str._SM7059A)
1086,0,cobC1,Seep-SRB1a_sp._6_(str._003647525)
1087,0,cobC1,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1088,0,cobC1,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1089,0,cobC1,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1090,0,cobC1,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1091,0,cobC1,S7086C20_sp001751075
1092,0,cobC1,C00003060_sp001751085
1093,0,cobC1,B60-G16_sp003647275
1094,0,cobC1,B23-G16_sp003647435
1095,0,cobC1,B23-G16_sp003647435
1096,0,cobC1,DTYH01_sp012961955
1097,0,cobC1,JABXJX01_sp013375375
1098,0,cobC1,JABXJW01_sp013375395
1099,0,cobC1,Seep-SRB1g_sp._AB_1215_Bin_34
1100,0,cobC1,Seep-SRB1g_(str._C00003104)
1101,0,cobC1,Seep-SRB1g_(str._C00003106)
1102,0,cobC1,Seep-SRB1g_(str._CR10073A)
1103,0,cobC1,Seep-SRB1g_(str._CR10073B)
1104,0,cobC1,Seep-SRB1g_(str._S7142MS4)
1105,LWW94_00860,bzaA,Candidatus_Desulfofervidaceae_sp._1
1106,LWW95_04560,bzaA,Candidatus_Desulfofervidaceae_sp._2
1107,LWW78_01935,bzaA,Desulfofervidales_sp._FWG156
1108,AMM40078.1,bzaA,HotSeep1
1109,IEOPGEAI_00948,bzaA,HotSeep1_B50
1110,embCAD7771267.1,bzaA,HotSeep1_E37
1111,0,bzaA,HotSeep1_E50
1112,LWW90_08785,bzaA,HotSeep1_FWG170
1113,"WP_163299453.1,WP_163299451.1",bzaA,Dissulfurirhabdus_thermomarina_ASM1049943v1
1114,"WP_163299453.1,WP_163299451.1",bzaA,Dissulfurirhabdus_thermomarina_ASM1297923v1
1115,"DIFG01000008.1_5,",bzaA,UBA5754_sp002419025
1116,PXF54414.1,bzaA,Seep-SRB2_sp._1_(str._G37)
1117,0,bzaA,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1118,"MBW1967731.1,",bzaA,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1119,0,bzaA,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1120,"LWW99_06060,",bzaA,Seep-SRB2_sp._2_(str._FWG173)
1121,"LWX01_10475,",bzaA,Seep-SRB2_sp._2_(str._FWG174)
1122,"DFBQ01000062.1_14,",bzaA,Seep-SRB2_sp._3_(str._002367355)
1123,"PXF60329.1,",bzaA,Seep-SRB2_sp._4_(str._E20)
1124,"RKX62499.1,",bzaA,Seep-SRB2_sp._5_(str._003645605)
1125,"MBW2163220.1,",bzaA,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1126,0,bzaA,Seep-SRB2_sp._7_(str._ML8_D)
1127,"MBW2350120.1,",bzaA,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1128,"MBW2080481.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1129,"MBW1963837.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1130,"MBW1931769.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1131,"MBW1937222.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1132,"MBW1670292.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
1133,"MBW1718046.1,",bzaA,Seep-SRB2_sp._8_(str._Meg22_810_Bin_10)
1134,"MBC8200151.1,",bzaA,JACNLL01_sp014381545
1135,"NQT09631.1,",bzaA,JACNLL01_sp013202725
1136,"RZB34461.1,",bzaA,Eth-SRB1_sp004193555
1137,"MBW2660635.1,MBW2663874.1,",bzaA,Eth-SRB1_sp019314185
1138,"MBW2568025.1,MBW2568351.1,",bzaA,Eth-SRB1_sp019313565
1139,"MBA3016901.1,",bzaA,Seep-SRB1a_sp._1_(str._013792055)
1140,"LWX51_04940,",bzaA,Seep-SRB1a_sp._2_(str._CR9063A)
1141,"LWX08_15360,",bzaA,Seep-SRB1a_sp._2_(str._CR9063B)
1142,"LWX02_12845,",bzaA,Seep-SRB1a_sp._2_(str._CR9063C)
1143,0,bzaA,Seep-SRB1a_sp._3_(str._014237195)
1144,0,bzaA,Seep-SRB1a_sp._3_(str._014237365)
1145,"LWW98_03925,",bzaA,Seep-SRB1a_sp._4_(str._FWG171)
1146,"LWW97_11175,",bzaA,Seep-SRB1a_sp._4_(str._FWG172)
1147,"LCGKHOPJ_00677,",bzaA,Seep-SRB1a_sp._5_(str._20073_SRB)
1148,0,bzaA,Seep-SRB1a_sp._5_(str._20074_SRB)
1149,"MBT9438239.1,",bzaA,Seep-SRB1a_sp._5_(str._S7142MS3)
1150,"LWX54_03725,",bzaA,Seep-SRB1a_sp._5_(str._SM7059A)
1151,0,bzaA,Seep-SRB1a_sp._6_(str._003647525)
1152,0,bzaA,Seep-SRB1a_sp._8_(str._AB_03_Bin_172)
1153,"MBW2165967.1,",bzaA,Seep-SRB1a_sp._9_(str._Meg22_02_Bin_90)
1154,0,bzaA,Seep-SRB1a_sp._9_(str._Meg22_24_Bin_68)
1155,"MBW1746831.1,",bzaA,Seep-SRB1a_sp._9_(str._Meg22_46_Bin_236)
1156,"OEU45826.1,",bzaA,S7086C20_sp001751075
1157,0,bzaA,C00003060_sp001751085
1158,"RLB80708.1,",bzaA,B60-G16_sp003647275
1159,0,bzaA,B23-G16_sp003647435
1160,0,bzaA,B23-G16_sp003647435
1161,"tpgHID60072.1,",bzaA,DTYH01_sp012961955
1162,"NVL91062.1,",bzaA,JABXJX01_sp013375375
1163,"NVM20652.1,",bzaA,JABXJW01_sp013375395
1164,0,bzaA,Seep-SRB1g_sp._AB_1215_Bin_34
1165,"OEU59842.1,",bzaA,Seep-SRB1g_(str._C00003104)
1166,"OEU53702.1,",bzaA,Seep-SRB1g_(str._C00003106)
1167,"LWX52_07835,",bzaA,Seep-SRB1g_(str._CR10073A)
1168,"LWX55_00400,",bzaA,Seep-SRB1g_(str._CR10073B)
1169,0,bzaA,Seep-SRB1g_(str._S7142MS4)
1170,LWW94_00860,bzaB,Candidatus_Desulfofervidaceae_sp._1
1171,LWW95_04560,bzaB,Candidatus_Desulfofervidaceae_sp._2
1172,LWW78_01935,bzaB,Desulfofervidales_sp._FWG156
1173,AMM40078.1,bzaB,HotSeep1
1174,IEOPGEAI_00948,bzaB,HotSeep1_B50
1175,embCAD7771267.1,bzaB,HotSeep1_E37
1176,0,bzaB,HotSeep1_E50
1177,LWW90_08785,bzaB,HotSeep1_FWG170
1178,"WP_163299453.1,WP_163299451.1",bzaB,Dissulfurirhabdus_thermomarina_ASM1049943v1
1179,"WP_163299453.1,WP_163299451.1",bzaB,Dissulfurirhabdus_thermomarina_ASM1297923v1
1180,"DIFG01000008.1_5,",bzaB,UBA5754_sp002419025
1181,PXF54414.1,bzaB,Seep-SRB2_sp._1_(str._G37)
1182,0,bzaB,Seep-SRB2_sp._1_(str._Meg22_1012_Bin_255)
1183,"MBW1967731.1,",bzaB,Seep-SRB2_sp._1_(str._Meg22_1214_Bin_80)
1184,0,bzaB,Seep-SRB2_sp._1_(str._Meg22_1416_Bin_176)
1185,"LWW99_06060,",bzaB,Seep-SRB2_sp._2_(str._FWG173)
1186,"LWX01_10475,",bzaB,Seep-SRB2_sp._2_(str._FWG174)
1187,"DFBQ01000062.1_14,",bzaB,Seep-SRB2_sp._3_(str._002367355)
1188,"PXF60329.1,",bzaB,Seep-SRB2_sp._4_(str._E20)
1189,"RKX62499.1,",bzaB,Seep-SRB2_sp._5_(str._003645605)
1190,"MBW2163220.1,",bzaB,Seep-SRB2_sp._6_(str._Meg22_02_Bin_69)
1191,0,bzaB,Seep-SRB2_sp._7_(str._ML8_D)
1192,"MBW2350120.1,",bzaB,Seep-SRB2_sp._8_(str._Meg19_1012_Bin_147)
1193,"MBW2080481.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_1012_Bin_335)
1194,"MBW1963837.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_1214_Bin_60)
1195,"MBW1931769.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_1416_Bin_56)
1196,"MBW1937222.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_1618_Bin_149)
1197,"MBW1670292.1,",bzaB,Seep-SRB2_sp._8_(str._Meg22_46_Bin_87)
