short_codes,Time (s),values,experiment_IDs
Z46,62226.866,159538.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,62819.464,162640.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,63411.937,159919.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,64004.455,160585.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,64596.919,159979.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,65189.482,158564.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,65781.973,160894.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,66374.491,157490.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,66967.035,164599.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,67559.553,161784.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,68152.116,161408.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,68744.598,158747.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,69337.116,159859.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,69929.651,163761.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,70522.151,164113.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,71114.705,164264.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,71707.25,162013.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,72299.723,162248.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,72892.267,163610.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,73484.821,163852.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,74077.285,166544.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,74669.919,164748.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,75262.383,161729.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,75854.982,165206.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,76447.455,169495.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,77039.901,164538.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,77632.491,163726.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,78225.026,166273.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,78817.526,167952.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,79410.089,162475.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,80002.544,163398.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,80595.142,166795.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,81187.678,163167.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,81780.223,163536.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,82372.66,164717.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,82965.205,167321.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,83557.723,167117.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,84150.741,169013.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,84742.758,166751.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,85335.241,167670.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,85927.723,167747.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,86520.241,169067.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,87112.732,170139.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,87705.312,171927.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,88297.794,170342.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,88890.294,170701.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,89482.848,170202.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,90075.383,166448.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,90667.91,170807.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,91261.116,171917.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,91853.553,170559.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,92445.526,174712.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,93038.071,170138.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,93630.642,165962.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,94223.16,168218.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,94816.321,174848.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,95408.223,172048.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,96000.776,174886.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,96593.419,174076.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,97185.928,175285.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z46,97778.482,172560.0,r1_ecoli_mRuby-r50_pf-5_malt-4_4HB
Z66,11.562,798.0,5_malt-4_4HB
Z66,605.294,747.0,5_malt-4_4HB
Z66,1197.866,867.0,5_malt-4_4HB
Z66,1790.446,791.0,5_malt-4_4HB
Z66,2383.062,827.0,5_malt-4_4HB
Z66,2975.625,855.0,5_malt-4_4HB
Z66,3568.196,768.0,5_malt-4_4HB
Z66,4160.741,746.0,5_malt-4_4HB
Z66,4753.276,841.0,5_malt-4_4HB
Z66,5345.803,805.0,5_malt-4_4HB
Z66,5938.339,798.0,5_malt-4_4HB
Z66,6530.901,874.0,5_malt-4_4HB
Z66,7123.455,801.0,5_malt-4_4HB
Z66,7716.017,747.0,5_malt-4_4HB
Z66,8308.562,820.0,5_malt-4_4HB
Z66,8901.107,777.0,5_malt-4_4HB
Z66,9493.669,813.0,5_malt-4_4HB
Z66,10086.205,793.0,5_malt-4_4HB
Z66,10678.767,823.0,5_malt-4_4HB
Z66,11271.312,838.0,5_malt-4_4HB
Z66,11863.892,818.0,5_malt-4_4HB
Z66,12456.473,801.0,5_malt-4_4HB
Z66,13049.008,826.0,5_malt-4_4HB
Z66,13641.544,797.0,5_malt-4_4HB
Z66,14234.133,789.0,5_malt-4_4HB
Z66,14826.66,808.0,5_malt-4_4HB
Z66,15419.16,847.0,5_malt-4_4HB
Z66,16011.66,761.0,5_malt-4_4HB
Z66,16604.214,751.0,5_malt-4_4HB
Z66,17196.767,770.0,5_malt-4_4HB
Z66,17789.303,804.0,5_malt-4_4HB
Z66,18381.803,800.0,5_malt-4_4HB
Z66,18974.339,801.0,5_malt-4_4HB
Z66,19566.901,795.0,5_malt-4_4HB
Z66,20159.446,816.0,5_malt-4_4HB
Z66,20752.017,787.0,5_malt-4_4HB
Z66,21344.589,753.0,5_malt-4_4HB
Z66,21937.169,754.0,5_malt-4_4HB
Z66,22529.714,806.0,5_malt-4_4HB
Z66,23122.294,805.0,5_malt-4_4HB
Z66,23714.839,802.0,5_malt-4_4HB
Z66,24307.41,768.0,5_malt-4_4HB
Z66,24899.964,839.0,5_malt-4_4HB
Z66,25492.553,813.0,5_malt-4_4HB
Z66,26085.017,787.0,5_malt-4_4HB
Z66,26677.58,798.0,5_malt-4_4HB
Z66,27270.035,809.0,5_malt-4_4HB
Z66,27862.58,738.0,5_malt-4_4HB
Z66,28455.098,808.0,5_malt-4_4HB
Z66,29047.598,783.0,5_malt-4_4HB
Z66,29640.089,785.0,5_malt-4_4HB
Z66,30232.58,750.0,5_malt-4_4HB
Z66,30825.098,797.0,5_malt-4_4HB
Z66,31417.625,727.0,5_malt-4_4HB
Z66,32010.142,775.0,5_malt-4_4HB
Z66,32602.732,741.0,5_malt-4_4HB
Z66,33195.285,771.0,5_malt-4_4HB
Z66,33787.821,815.0,5_malt-4_4HB
Z66,34380.321,791.0,5_malt-4_4HB
Z66,34972.83,786.0,5_malt-4_4HB
Z66,35565.357,812.0,5_malt-4_4HB
Z66,36157.91,730.0,5_malt-4_4HB
Z66,36750.482,776.0,5_malt-4_4HB
Z66,37342.955,766.0,5_malt-4_4HB
Z66,37935.491,696.0,5_malt-4_4HB
Z66,38528.026,838.0,5_malt-4_4HB
Z66,39120.553,743.0,5_malt-4_4HB
Z66,39713.089,834.0,5_malt-4_4HB
Z66,40305.687,734.0,5_malt-4_4HB
Z66,40898.125,753.0,5_malt-4_4HB
Z66,41490.696,741.0,5_malt-4_4HB
Z66,42083.214,776.0,5_malt-4_4HB
Z66,42675.741,715.0,5_malt-4_4HB
Z66,43268.25,743.0,5_malt-4_4HB
Z66,43860.758,762.0,5_malt-4_4HB
Z66,44453.285,823.0,5_malt-4_4HB
Z66,45045.812,757.0,5_malt-4_4HB
Z66,45638.348,751.0,5_malt-4_4HB
Z66,46230.821,729.0,5_malt-4_4HB
Z66,46823.428,758.0,5_malt-4_4HB
Z66,47415.937,773.0,5_malt-4_4HB
Z66,48008.482,749.0,5_malt-4_4HB
Z66,48600.991,727.0,5_malt-4_4HB
Z66,49193.508,745.0,5_malt-4_4HB
Z66,49786.0,785.0,5_malt-4_4HB
Z66,50378.553,730.0,5_malt-4_4HB
Z66,50971.16,809.0,5_malt-4_4HB
Z66,51563.651,763.0,5_malt-4_4HB
Z66,52156.142,772.0,5_malt-4_4HB
Z66,52748.642,767.0,5_malt-4_4HB
Z66,53341.16,838.0,5_malt-4_4HB
Z66,53933.616,831.0,5_malt-4_4HB
Z66,54526.178,739.0,5_malt-4_4HB
Z66,55118.705,744.0,5_malt-4_4HB
Z66,55711.223,796.0,5_malt-4_4HB
Z66,56303.767,796.0,5_malt-4_4HB
Z66,56896.285,826.0,5_malt-4_4HB
Z66,57488.866,770.0,5_malt-4_4HB
Z66,58081.357,782.0,5_malt-4_4HB
Z66,58673.848,766.0,5_malt-4_4HB
Z66,59266.392,711.0,5_malt-4_4HB
Z66,59858.91,763.0,5_malt-4_4HB
Z66,60451.401,778.0,5_malt-4_4HB
Z66,61043.857,855.0,5_malt-4_4HB
Z66,61636.401,767.0,5_malt-4_4HB
Z66,62228.883,768.0,5_malt-4_4HB
Z66,62821.482,754.0,5_malt-4_4HB
Z66,63413.955,715.0,5_malt-4_4HB
Z66,64006.464,731.0,5_malt-4_4HB
Z66,64598.928,746.0,5_malt-4_4HB
Z66,65191.491,792.0,5_malt-4_4HB
Z66,65783.991,712.0,5_malt-4_4HB
Z66,66376.5,774.0,5_malt-4_4HB
Z66,66969.053,802.0,5_malt-4_4HB
Z66,67561.571,702.0,5_malt-4_4HB
Z66,68154.125,742.0,5_malt-4_4HB
Z66,68746.607,791.0,5_malt-4_4HB
Z66,69339.133,774.0,5_malt-4_4HB
Z66,69931.66,775.0,5_malt-4_4HB
Z66,70524.169,738.0,5_malt-4_4HB
Z66,71116.723,751.0,5_malt-4_4HB
Z66,71709.267,786.0,5_malt-4_4HB
Z66,72301.732,754.0,5_malt-4_4HB
Z66,72894.285,824.0,5_malt-4_4HB
Z66,73486.83,774.0,5_malt-4_4HB
Z66,74079.303,757.0,5_malt-4_4HB
Z66,74671.937,781.0,5_malt-4_4HB
Z66,75264.392,814.0,5_malt-4_4HB
Z66,75856.991,762.0,5_malt-4_4HB
Z66,76449.464,756.0,5_malt-4_4HB
Z66,77041.919,791.0,5_malt-4_4HB
Z66,77634.5,769.0,5_malt-4_4HB
Z66,78227.044,821.0,5_malt-4_4HB
Z66,78819.535,830.0,5_malt-4_4HB
Z66,79412.098,787.0,5_malt-4_4HB
Z66,80004.553,755.0,5_malt-4_4HB
Z66,80597.151,753.0,5_malt-4_4HB
Z66,81189.687,759.0,5_malt-4_4HB
Z66,81782.232,709.0,5_malt-4_4HB
Z66,82374.678,739.0,5_malt-4_4HB
Z66,82967.214,803.0,5_malt-4_4HB
Z66,83559.732,820.0,5_malt-4_4HB
Z66,84152.75,705.0,5_malt-4_4HB
Z66,84744.767,746.0,5_malt-4_4HB
Z66,85337.25,761.0,5_malt-4_4HB
Z66,85929.732,742.0,5_malt-4_4HB
Z66,86522.258,739.0,5_malt-4_4HB
Z66,87114.741,695.0,5_malt-4_4HB
Z66,87707.321,832.0,5_malt-4_4HB
Z66,88299.803,759.0,5_malt-4_4HB
Z66,88892.303,801.0,5_malt-4_4HB
Z66,89484.866,741.0,5_malt-4_4HB
Z66,90077.401,793.0,5_malt-4_4HB
Z66,90669.928,842.0,5_malt-4_4HB
Z66,91263.125,812.0,5_malt-4_4HB
Z66,91855.571,840.0,5_malt-4_4HB
Z66,92447.544,776.0,5_malt-4_4HB
Z66,93040.08,773.0,5_malt-4_4HB
Z66,93632.651,758.0,5_malt-4_4HB
Z66,94225.178,768.0,5_malt-4_4HB
Z66,94818.339,755.0,5_malt-4_4HB
Z66,95410.232,716.0,5_malt-4_4HB
Z66,96002.785,760.0,5_malt-4_4HB
Z66,96595.428,744.0,5_malt-4_4HB
Z66,97187.937,739.0,5_malt-4_4HB
Z66,97780.491,819.0,5_malt-4_4HB
Z58,13.25,20967.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,606.982,20504.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,1199.553,19416.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,1792.133,19924.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,2384.75,19138.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,2977.312,19412.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,3569.892,19704.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,4162.437,19654.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,4754.964,19766.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,5347.5,19963.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,5940.026,20006.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,6532.589,19702.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,7125.151,19970.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,7717.705,19995.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,8310.25,20430.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,8902.803,20594.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,9495.366,21071.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,10087.892,21438.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,10680.464,21576.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,11273.0,21600.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,11865.58,22996.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,12458.16,28504.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,13050.696,23720.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,13643.241,24486.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,14235.821,29002.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,14828.357,24068.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,15420.857,26638.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,16013.339,48219.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,16605.901,21549.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,17198.446,24234.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,17790.991,30255.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,18383.482,42854.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,18976.0,38977.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,19568.589,17901.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,20161.142,17200.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,20753.705,21899.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,21346.258,50199.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,21938.839,40901.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,22531.401,44599.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,23123.973,38838.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,23716.508,37313.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,24309.089,34961.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,24901.642,35872.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,25494.232,37056.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,26086.696,39031.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,26679.258,41359.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,27271.714,41479.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,27864.258,45279.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,28456.776,44158.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,29049.276,46774.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,29641.767,47655.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,30234.25,49487.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,30826.767,51912.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,31419.294,53114.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,32011.812,57890.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,32604.375,60747.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,33196.946,64319.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,33789.482,70366.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,34381.982,75042.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,34974.473,82362.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,35567.008,86716.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,36159.553,96695.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,36752.125,103256.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,37344.598,110047.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,37937.125,121333.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,38529.669,130875.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,39122.187,135149.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,39714.723,144330.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,40307.312,153918.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,40899.758,142375.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,41492.33,147413.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,42084.839,153779.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,42677.375,156496.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,43269.875,154764.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,43862.383,156657.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,44454.91,155337.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,45047.428,151527.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,45639.964,154226.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,46232.437,153456.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,46825.044,150876.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,47417.535,149571.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,48010.098,149847.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,48602.598,150749.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,49195.107,149664.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,49787.607,149853.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,50380.16,149918.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,50972.758,149893.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,51565.258,148030.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,52157.75,149752.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,52750.25,147254.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,53342.758,152095.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,53935.214,145691.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,54527.785,153049.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,55120.312,151284.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,55712.83,149928.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,56305.366,147769.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,56897.892,148520.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,57490.473,150297.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,58082.964,150034.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,58675.455,150089.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,59268.0,148098.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,59860.508,149984.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,60453.008,152552.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,61045.464,149595.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,61638.008,149013.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,62230.482,150072.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,62823.08,150344.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,63415.553,151032.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,64008.071,150482.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,64600.526,151367.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,65193.098,152560.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,65785.589,152619.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,66378.107,149863.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,66970.651,154452.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,67563.178,151562.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,68155.732,153501.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,68748.214,152751.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,69340.732,155728.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,69933.267,152725.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,70525.767,153312.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,71118.321,155728.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,71710.866,154626.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,72303.339,152521.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,72895.883,155399.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,73488.437,156362.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,74080.901,153880.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,74673.535,154994.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,75266.0,157662.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,75858.598,153890.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,76451.062,157149.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,77043.517,153937.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,77636.107,154245.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,78228.642,156028.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,78821.142,157741.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,79413.705,157462.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,80006.16,158336.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,80598.758,157594.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,81191.294,159996.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,81783.83,157659.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,82376.276,157337.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,82968.821,157862.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,83561.339,158393.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,84154.357,156368.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,84746.375,161356.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,85338.857,161680.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,85931.33,156766.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,86523.857,159956.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,87116.348,158117.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,87708.928,161722.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,88301.41,160303.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,88893.91,159318.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,89486.464,161805.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,90079.0,163297.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,90671.526,160058.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,91264.732,160832.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,91857.169,161560.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,92449.142,161688.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,93041.687,160890.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,93634.258,164291.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,94226.776,164973.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,94819.937,164023.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,95411.839,162163.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,96004.392,162014.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,96597.035,167133.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,97189.535,167093.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,97782.098,167406.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z26,5.258,23201.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,598.982,22252.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,1191.553,27098.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,1784.133,22149.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
