short_codes,Time (s),values,experiment_IDs
Z66,65783.839,99.0,5_malt-4_4HB
Z66,66376.33,98.0,5_malt-4_4HB
Z66,66968.884,76.0,5_malt-4_4HB
Z66,67561.41,84.0,5_malt-4_4HB
Z66,68153.955,105.0,5_malt-4_4HB
Z66,68746.491,84.0,5_malt-4_4HB
Z66,69339.0,109.0,5_malt-4_4HB
Z66,69931.5,95.0,5_malt-4_4HB
Z66,70523.991,74.0,5_malt-4_4HB
Z66,71116.544,81.0,5_malt-4_4HB
Z66,71709.116,79.0,5_malt-4_4HB
Z66,72301.535,87.0,5_malt-4_4HB
Z66,72894.107,101.0,5_malt-4_4HB
Z66,73486.651,99.0,5_malt-4_4HB
Z66,74079.08,77.0,5_malt-4_4HB
Z66,74671.714,70.0,5_malt-4_4HB
Z66,75264.205,85.0,5_malt-4_4HB
Z66,75856.794,75.0,5_malt-4_4HB
Z66,76449.25,92.0,5_malt-4_4HB
Z66,77041.696,91.0,5_malt-4_4HB
Z66,77634.303,104.0,5_malt-4_4HB
Z66,78226.785,83.0,5_malt-4_4HB
Z66,78819.303,111.0,5_malt-4_4HB
Z66,79411.893,104.0,5_malt-4_4HB
Z66,80004.312,85.0,5_malt-4_4HB
Z66,80596.955,62.0,5_malt-4_4HB
Z66,81189.446,92.0,5_malt-4_4HB
Z66,81781.982,74.0,5_malt-4_4HB
Z66,82374.446,54.0,5_malt-4_4HB
Z66,82967.035,81.0,5_malt-4_4HB
Z66,83559.5,73.0,5_malt-4_4HB
Z66,84152.482,84.0,5_malt-4_4HB
Z66,84744.518,69.0,5_malt-4_4HB
Z66,85337.0,89.0,5_malt-4_4HB
Z66,85932.098,84.0,5_malt-4_4HB
Z66,86524.044,86.0,5_malt-4_4HB
Z66,87116.214,83.0,5_malt-4_4HB
Z66,87708.196,81.0,5_malt-4_4HB
Z66,88300.366,86.0,5_malt-4_4HB
Z66,88892.839,111.0,5_malt-4_4HB
Z66,89485.509,97.0,5_malt-4_4HB
Z66,90077.812,106.0,5_malt-4_4HB
Z66,90670.473,66.0,5_malt-4_4HB
Z66,91263.446,95.0,5_malt-4_4HB
Z66,91855.473,72.0,5_malt-4_4HB
Z66,92450.607,93.0,5_malt-4_4HB
Z66,93042.455,67.0,5_malt-4_4HB
Z66,93634.116,88.0,5_malt-4_4HB
Z66,94226.0,51.0,5_malt-4_4HB
Z66,94819.026,88.0,5_malt-4_4HB
Z66,95410.714,61.0,5_malt-4_4HB
Z66,96006.321,111.0,5_malt-4_4HB
Z66,96602.303,82.0,5_malt-4_4HB
Z66,97197.428,137.0,5_malt-4_4HB
Z66,97781.393,91.0,5_malt-4_4HB
Z58,13.25,62.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,607.143,83.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,1199.58,91.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,1792.16,57.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,2384.776,92.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,2977.348,101.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,3569.91,90.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,4162.473,107.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,4755.0,98.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,5347.562,87.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,5940.053,73.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,6532.616,106.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,7125.178,92.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,7717.732,82.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,8310.276,64.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,8902.866,80.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,9495.401,50.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,10087.919,77.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,10680.482,104.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,11273.026,66.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,11865.643,99.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,12458.205,86.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,13050.741,76.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,13643.276,76.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,14235.857,79.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,14828.393,95.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,15420.893,107.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,16013.375,67.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,16605.928,61.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,17198.473,76.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,17791.009,119.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,18383.5,85.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,18976.026,64.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,19568.616,97.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,20161.169,130.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,20753.759,128.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,21346.294,87.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,21938.875,95.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,22531.446,83.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,23124.018,111.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,23716.562,90.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,24309.107,62.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,24901.696,64.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,25494.268,79.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,26086.723,119.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,26679.276,70.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,27271.759,96.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,27864.276,87.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,28456.785,110.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,29049.285,108.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,29641.812,83.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,30234.268,105.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,30826.794,88.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,31419.366,101.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,32011.83,84.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,32604.428,119.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,33196.991,70.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,33789.518,117.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,34382.018,99.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,34974.5,79.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,35567.053,114.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,36159.571,120.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,36752.151,121.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,37344.687,138.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,37937.16,112.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,38529.687,111.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,39122.241,149.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,39714.732,127.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,40307.339,154.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,40899.785,123.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,41492.375,120.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,42084.848,121.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,42677.401,141.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,43269.928,165.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,43862.428,128.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,44454.964,132.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,45047.473,113.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,45639.991,136.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,46232.455,148.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,46825.071,118.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,47417.651,103.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,48010.151,146.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,48602.651,135.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,49195.143,135.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,49787.741,148.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,50385.053,147.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,50972.794,154.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,51565.33,128.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,52157.785,122.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,52750.303,163.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,53342.848,120.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,53935.259,145.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,54527.857,156.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,55120.375,140.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,55712.884,133.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,56305.428,147.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,56897.928,146.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,57490.5,128.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,58083.0,109.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,58675.464,165.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,59268.018,129.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,59860.625,149.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,60453.009,135.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,61045.473,140.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,61637.991,167.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,62230.464,127.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,62823.151,147.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,63415.562,135.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,64008.044,136.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,64600.518,145.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,65193.08,143.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,65785.535,197.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,66378.026,160.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,66970.571,160.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,67563.098,155.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,68155.651,154.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,68748.178,120.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,69340.687,135.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,69933.196,180.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,70525.678,168.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,71118.232,160.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,71710.803,134.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,72303.223,104.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,72895.794,137.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,73488.339,137.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,74080.768,152.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,74673.401,138.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,75265.893,143.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,75858.482,179.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,76450.937,138.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,77043.393,182.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,77635.991,158.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,78228.482,172.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,78820.991,192.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,79413.589,175.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,80006.0,169.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,80598.651,152.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,81191.134,200.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,81783.669,157.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,82376.134,162.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,82968.723,177.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,83561.187,176.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,84154.169,170.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,84746.205,145.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,85338.696,187.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,85933.785,166.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,86525.741,168.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,87117.91,152.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,87709.893,173.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,88302.062,204.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,88894.526,171.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,89487.196,158.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,90079.5,136.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,90672.16,188.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,91265.143,145.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,91857.16,183.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,92452.303,208.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,93044.151,187.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,93635.803,205.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,94227.687,214.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,94820.723,186.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,95412.401,183.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,96008.009,208.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,96603.991,169.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,97199.125,200.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z58,97783.08,206.0,r1_ecoli_ACS-r20_pf-5_malt-4_4HB
Z26,5.259,125.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,599.134,174.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,1191.58,195.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,1784.151,182.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,2376.776,214.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,2969.339,182.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,3561.91,238.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,4154.473,210.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,4746.991,223.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,5339.553,272.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,5932.044,286.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,6524.616,265.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,7117.178,332.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,7709.723,323.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,8302.276,360.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,8894.857,385.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,9487.393,365.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,10079.91,354.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,10672.482,397.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,11265.026,352.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,11857.643,375.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,12450.196,400.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,13042.732,399.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,13635.276,436.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,14227.857,414.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,14820.393,441.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,15412.893,404.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,16005.366,426.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,16597.928,402.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,17190.473,459.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,17783.0,437.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,18375.5,487.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,18968.026,397.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,19560.607,409.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,20153.16,497.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,20745.75,445.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,21338.294,477.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,21930.866,468.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,22523.437,540.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,23116.018,553.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,23708.562,458.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,24301.098,488.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,24893.687,509.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,25486.268,552.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,26078.723,511.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,26671.268,555.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,27263.759,564.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,27856.276,570.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,28448.785,546.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,29041.276,555.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,29633.812,603.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,30226.268,623.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,30818.794,636.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,31411.366,669.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,32003.821,714.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,32596.428,720.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,33188.982,796.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,33781.509,761.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,34374.018,853.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,34966.5,913.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,35559.044,947.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,36151.571,1040.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,36744.143,1077.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,37336.687,1134.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,37929.151,1244.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,38521.687,1246.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,39114.241,1284.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,39706.732,1414.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,40299.339,1470.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,40891.776,1446.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,41484.375,1579.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,42076.848,1677.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,42669.401,1705.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,43261.919,1776.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,43854.419,1908.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,44446.955,1925.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,45039.464,2069.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,45631.982,2156.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,46224.455,2176.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,46817.071,2180.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,47409.651,2355.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,48002.151,2276.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,48594.643,2471.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,49187.134,2551.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,49779.741,2648.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,50377.053,2639.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,50964.794,2838.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,51557.321,2942.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,52149.776,2964.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,52742.294,3115.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,53334.839,3196.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,53927.25,3226.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,54519.848,3329.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,55112.366,3347.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,55704.884,3543.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,56297.419,3645.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,56889.928,3731.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,57482.491,3829.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,58075.0,4000.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,58667.455,4111.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,59260.026,4150.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,59852.625,4286.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,60445.018,4328.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,61037.464,4523.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,61630.018,4682.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,62222.482,4723.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,62815.169,4791.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,63407.571,5021.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,64000.089,5105.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,64592.544,5242.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,65185.125,5143.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,65777.58,5474.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,66370.08,5434.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,66962.634,5748.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,67555.187,5959.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,68147.723,6126.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,68740.232,6168.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,69332.776,6219.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,69925.285,6667.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,70517.759,6468.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,71110.33,6930.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,71702.901,6957.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,72295.303,7060.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,72887.893,7240.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,73480.437,7559.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,74072.893,7603.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,74665.509,7893.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,75258.0,8375.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,75850.607,8319.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
Z26,76443.062,8527.0,r1_ecoli_mRuby-r10_pf-5_malt-1_4HB
