short_codes,Time (s),values,strain,experiment_IDs
Y6,81171.643,76740.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,81764.295,77717.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,82355.973,78218.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,82948.759,77132.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,83541.241,78356.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,84133.75,78221.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,84726.268,78071.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,85318.83,79455.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,85911.402,78696.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,86503.67,79686.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,87096.259,78541.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,87688.875,79904.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,88282.223,78879.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,88873.946,79729.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,89466.616,79811.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,90059.678,81152.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,90652.437,80825.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,91244.411,81279.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,91837.259,82039.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,92429.607,82510.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,93022.277,85073.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,93614.812,82281.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,94207.402,82668.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,94799.937,83497.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,95393.0,83655.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,95986.062,82787.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,96577.893,83575.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,97170.518,84953.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y6,97763.045,83281.0,mNeonGreen,r1_ecoli_mRuby-r1_pf-5_malt
Y14,3.991,23887.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,600.643,24179.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,1192.518,23773.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,1784.991,23774.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,2377.482,23691.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,2970.009,23705.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,3562.339,23586.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,4154.759,23274.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,4747.17,23537.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,5339.598,23813.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,5932.062,24490.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,6524.491,24692.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,7116.973,24657.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,7709.428,25439.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,8301.911,25040.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,8894.402,31153.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,9486.893,26125.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,10079.339,26531.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,10671.786,34688.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,11264.277,27853.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,11856.723,28212.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,12449.178,37374.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,13041.616,29852.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,13634.098,39334.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,14226.545,40021.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,14819.0,39408.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,15411.455,43650.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,16003.857,36983.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,16596.357,37249.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,17188.803,36928.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,17781.286,38254.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,18373.75,37343.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,18966.223,38390.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,19558.723,37565.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,20151.223,38333.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,20743.652,39144.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,21336.152,44724.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,21928.589,41048.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,22521.071,38380.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,23113.571,37982.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,23705.982,38234.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,24298.482,39759.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,24890.937,37180.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,25483.402,38415.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,26075.866,39670.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,26668.366,38684.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,27260.786,39120.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,27853.241,38394.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,28445.67,37897.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,29038.152,39026.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,29630.625,38275.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,30223.098,37584.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,30815.509,38355.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,31407.928,38960.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,32000.348,37908.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,32592.821,38646.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,33185.25,38129.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,33777.67,38900.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,34370.08,37780.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,34962.562,38180.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,35554.982,37135.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,36147.491,36475.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,36739.955,37728.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,37332.402,36594.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,37924.812,37715.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,38517.312,39068.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,39109.732,37354.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,39702.205,37604.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,40294.661,38211.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,40887.161,38740.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,41479.536,38227.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,42072.009,38016.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,42664.5,37901.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,43256.982,39074.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,43849.437,38210.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,44441.857,37752.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,45034.375,39568.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,45626.803,39617.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,46219.25,41324.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,46811.67,40158.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,47404.125,40125.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,47996.536,39723.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,48588.982,41093.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,49181.384,42781.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,49773.83,42913.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,50366.259,42648.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,50958.678,42235.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,51551.071,43383.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,52143.553,43229.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,52735.937,44078.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,53328.348,43429.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,53920.803,43538.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,54513.223,44186.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,55105.616,44503.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,55698.098,46217.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,56290.5,46819.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,56883.83,47282.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,57475.375,47018.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,58068.625,47207.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,58660.286,47935.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,59253.518,48962.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,59845.205,48804.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,60438.455,47867.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,61030.143,49497.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,61623.312,50136.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,62215.018,50518.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,62809.053,50803.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,63399.884,52104.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,63993.053,53540.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,64584.768,54664.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,65177.732,55273.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,65769.678,54974.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,66362.5,56214.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,66955.393,56220.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,67547.089,57739.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,68139.839,57208.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,68732.661,57671.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,69324.464,59935.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,69917.411,61022.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,70509.321,61214.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,71102.009,61332.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,71694.857,63159.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,72286.67,61978.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,72879.393,64579.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,73472.187,65148.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,74064.107,66136.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,74656.795,69716.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,75249.625,69963.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,75841.464,69678.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,76434.223,70981.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,77026.991,70161.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,77619.678,71432.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,78211.393,73952.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,78804.143,74730.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,79396.384,79054.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,79989.134,81770.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,80581.777,80375.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,81174.464,85480.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,81767.116,90812.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,82358.795,91556.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,82951.58,93362.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,83544.062,96559.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,84136.58,95812.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,84729.098,95922.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,85321.652,97931.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,85914.232,99398.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,86506.5,100363.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,87099.089,102299.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,87691.696,101833.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,88285.053,101530.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,88876.768,101974.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,89469.437,102973.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,90062.509,103992.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,90655.259,101715.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,91247.232,102559.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,91840.08,102065.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,92432.428,101227.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,93025.107,101943.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,93617.634,100239.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,94210.232,100901.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,94802.768,102012.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,95395.821,101927.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,95988.893,100454.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,96580.714,101349.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,97173.339,101743.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y14,97765.875,100144.0,mNeonGreen,r1_ecoli_ACS-r20_pf-5_malt-0.5_4HB
Y4,0.625,22506.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,597.277,22901.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,1189.152,22250.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,1781.625,22252.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,2374.116,21821.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,2966.634,22275.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,3558.973,21742.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,4151.393,21604.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,4743.795,21336.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,5336.232,20968.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,5928.696,21034.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,6521.125,21706.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,7113.607,21494.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,7706.062,21978.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,8298.545,21607.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,8891.045,21815.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,9483.527,21014.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,10075.973,20857.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,10668.428,20885.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,11260.902,20789.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,11853.348,20748.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,12445.821,20335.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,13038.25,20594.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,13630.75,20373.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,14223.187,20665.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,14815.661,20163.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,15408.107,20171.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,16000.509,20065.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,16593.009,19959.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,17185.455,19839.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,17777.937,19983.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,18370.411,19923.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,18962.875,19754.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,19555.384,19541.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,20147.875,19140.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,20740.321,19102.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,21332.803,18955.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,21925.25,18677.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,22517.723,18902.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,23110.232,18773.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,23702.643,18869.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,24295.143,18912.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,24887.589,18826.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,25480.062,18665.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,26072.518,18917.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,26665.018,18817.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,27257.446,18760.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,27849.902,18905.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,28442.321,18698.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,29034.803,18731.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,29627.286,18721.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,30219.75,18959.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,30812.161,18633.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,31404.598,18536.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,31997.009,18646.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,32589.491,18971.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,33181.92,18677.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,33774.321,18665.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,34366.741,18081.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,34959.232,18102.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,35551.652,17286.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,36144.161,17555.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,36736.625,17485.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,37329.08,17631.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,37921.491,17310.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,38514.0,17358.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,39106.428,17558.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,39698.902,17567.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,40291.357,17502.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,40883.848,17800.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,41476.241,18086.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,42068.741,18106.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,42661.187,18223.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,43253.687,18215.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,43846.143,18313.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,44438.562,18415.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,45031.089,20715.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,45623.518,18609.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,46215.964,18721.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,46808.402,20077.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,47400.857,21372.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,47993.259,21360.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
Y4,48585.723,19641.0,mNeonGreen,r1_ecoli_mRuby-r10_pf-5_malt
