short_codes,trial_IDs,Time (s),pf:Fluorescence,ecoli:Fluorescence_1,OD:Raw_OD(590)
B85,cpd24417,157037.4625441155,39059.0,183101.0,2.214
B85,cpd24417,157629.96748951022,39686.0,154942.0,2.1
B85,cpd24417,158222.48060818715,36072.0,185128.0,2.141
B85,cpd24417,158815.0556363304,34869.0,249872.0,2.238
B85,cpd24417,159407.591410307,35306.0,196807.0,2.078
B85,cpd24417,160000.0751059576,36818.0,168195.0,2.067
B85,cpd24417,160592.57589923244,36540.0,237348.0,2.114
B85,cpd24417,161185.198906981,35946.0,127208.0,1.961
B85,cpd24417,161777.78019075294,41554.0,188786.0,2.06
B85,cpd24417,162370.18227945906,34646.0,149414.0,2.062
B85,cpd24417,162962.82974868422,34376.0,216774.0,2.12
B85,cpd24417,163555.43822247806,33515.0,193346.0,2.091
B85,cpd24417,164147.92380760235,32122.0,180019.0,2.03
B85,cpd24417,164740.50186165937,31571.0,104825.0,1.78
B85,cpd24417,165332.895298538,30395.0,180042.0,1.96
B85,cpd24417,165925.48665142545,32428.0,223171.0,2.075
B85,cpd24417,166518.06175614035,27617.0,169974.0,1.858
B85,cpd24417,167110.76531772662,25938.0,198304.0,1.974
B85,cpd24417,167703.25480906432,25201.0,131165.0,1.781
B85,cpd24417,168295.81162828943,23971.0,197555.0,1.918
B85,cpd24417,168888.39744477338,23397.0,190307.0,1.882
B85,cpd24417,169480.93910749268,26082.0,188377.0,1.886
B85,cpd24417,170073.40505577484,97676.0,59707.0,1.631
B85,cpd24417,170666.0999325658,20512.0,119373.0,1.743
B85,cpd24417,171258.53875310672,21364.0,139205.0,1.787
B85,cpd24417,171851.0313649854,21298.0,130161.0,1.757
B85,cpd24417,172443.66937328214,21407.0,117127.0,1.749
B85,cpd24417,173036.31707978802,20642.0,140705.0,1.783
B85,cpd24417,173628.74704751463,20175.0,106335.0,1.734
B85,cpd24417,174221.2932664839,19844.0,101953.0,1.727
B85,cpd24417,174813.89841476607,19994.0,94838.0,1.673
B85,cpd24417,175406.47038958335,19568.0,79146.0,1.669
B85,cpd24417,175999.0225033626,19338.0,77542.0,1.648
B85,cpd24417,176591.6985414474,19364.0,88960.0,1.572
B85,cpd24417,177184.33627817986,19477.0,71519.0,1.599
B86,cpd00281,17.437182492690056,44459.0,20377.0,0.201
B86,cpd00281,612.0807006944443,44043.0,20272.0,0.211
B86,cpd00281,1204.6030660818715,44544.0,19929.0,0.212
B86,cpd00281,1797.1184104166666,44962.0,19994.0,0.215
B86,cpd00281,2389.6293491593565,44784.0,19931.0,0.223
B86,cpd00281,2982.2451478435673,45001.0,19916.0,0.228
B86,cpd00281,3574.7394448099417,45808.0,19884.0,0.231
B86,cpd00281,4167.291392763158,44999.0,19876.0,0.233
B86,cpd00281,4759.749574013157,46567.0,20147.0,0.234
B86,cpd00281,5352.226468421053,47451.0,20073.0,0.24
B86,cpd00281,5944.68672620614,49773.0,20303.0,0.242
B86,cpd00281,6537.197492141812,51467.0,20233.0,0.247
B86,cpd00281,7129.658575438596,55053.0,20537.0,0.252
B86,cpd00281,7722.119183114035,57526.0,20647.0,0.251
B86,cpd00281,8314.589749780702,62109.0,20889.0,0.248
B86,cpd00281,8907.125591959064,63990.0,21257.0,0.247
B86,cpd00281,9499.589261513158,68993.0,21182.0,0.248
B86,cpd00281,10092.044244152046,82102.0,21460.0,0.247
B86,cpd00281,10684.59565376462,81729.0,21880.0,0.246
B86,cpd00281,11277.059908881578,86580.0,21864.0,0.245
B86,cpd00281,11869.561323976608,90445.0,22090.0,0.242
B86,cpd00281,12462.074853106724,92101.0,22551.0,0.242
B86,cpd00281,13054.525985818713,96715.0,22856.0,0.243
B86,cpd00281,13646.927445285088,102720.0,23037.0,0.244
B86,cpd00281,14239.525828399126,105122.0,23279.0,0.239
B86,cpd00281,14831.958014400589,114020.0,23407.0,0.241
B86,cpd00281,15424.420524013158,115087.0,23687.0,0.241
B86,cpd00281,16016.964152814326,117025.0,23938.0,0.238
B86,cpd00281,16609.431545248535,118363.0,24269.0,0.239
B86,cpd00281,17201.92670263158,120332.0,24206.0,0.239
B86,cpd00281,17794.446215168125,125603.0,24243.0,0.235
B86,cpd00281,18386.95914254386,124304.0,24675.0,0.237
B86,cpd00281,18979.46532701023,128319.0,24338.0,0.236
B86,cpd00281,19571.990786805556,130991.0,24720.0,0.235
B86,cpd00281,20164.528064071634,135291.0,25038.0,0.233
B86,cpd00281,20757.044207273393,135159.0,25002.0,0.234
B86,cpd00281,21349.530477704677,140258.0,25199.0,0.233
B86,cpd00281,21942.065904276315,142071.0,24984.0,0.232
B86,cpd00281,22534.59832613304,145226.0,25227.0,0.231
B86,cpd00281,23127.081862828953,147580.0,25061.0,0.232
B86,cpd00281,23719.551082602342,149480.0,25520.0,0.231
B86,cpd00281,24312.06204864766,153784.0,25347.0,0.229
B86,cpd00281,24904.57369232456,155181.0,25270.0,0.228
B86,cpd00281,25497.192146966376,159789.0,25492.0,0.23
B86,cpd00281,26089.73537185673,163769.0,25509.0,0.228
B86,cpd00281,26682.251553728074,165235.0,25185.0,0.226
B86,cpd00281,27274.741707529243,170604.0,25201.0,0.227
B86,cpd00281,27867.299149890354,171324.0,24745.0,0.229
B86,cpd00281,28459.77462383041,173630.0,25615.0,0.227
B86,cpd00281,29052.297226571638,179605.0,25801.0,0.227
B86,cpd00281,29644.827986440057,182843.0,25379.0,0.227
B86,cpd00281,30237.282831140354,184885.0,25428.0,0.229
B86,cpd00281,30829.786733296787,192209.0,25132.0,0.229
B86,cpd00281,31422.255213852342,193641.0,25694.0,0.225
B86,cpd00281,32015.36283019006,197403.0,25265.0,0.225
B86,cpd00281,32607.234835672512,206191.0,25487.0,0.228
B86,cpd00281,33200.18353951024,209703.0,25472.0,0.225
B86,cpd00281,33792.272625731006,213966.0,25376.0,0.229
B86,cpd00281,34384.99975734649,219436.0,25363.0,0.227
B86,cpd00281,34977.37028877924,224069.0,24983.0,0.226
B86,cpd00281,35570.0976747076,229849.0,25101.0,0.224
B86,cpd00281,36162.36495252193,237445.0,25157.0,0.227
B86,cpd00281,36754.803826900585,241856.0,24949.0,0.225
B86,cpd00281,37347.2698253655,249627.0,25145.0,0.226
B86,cpd00281,37939.769586111106,257801.0,25042.0,0.222
B86,cpd00281,38532.227598976606,262721.0,25106.0,0.224
B86,cpd00281,39124.69970628655,269371.0,24662.0,0.223
B86,cpd00281,39717.20306695907,275303.0,24738.0,0.225
B86,cpd00281,40309.69415522661,285926.0,24875.0,0.227
B86,cpd00281,40902.14685274123,291543.0,24761.0,0.225
B86,cpd00281,41494.724779678356,294896.0,24500.0,0.222
B86,cpd00281,42087.21628355263,301209.0,24506.0,0.222
B86,cpd00281,42679.76975818714,314037.0,24254.0,0.224
B86,cpd00281,43272.2891802266,317410.0,24232.0,0.224
B86,cpd00281,43864.74336820175,325815.0,24223.0,0.222
B86,cpd00281,44457.23272865498,335617.0,24065.0,0.225
B86,cpd00281,45049.76675307018,341554.0,24148.0,0.222
B86,cpd00281,45642.21698768275,354280.0,23669.0,0.222
B86,cpd00281,46234.65241578947,357320.0,23735.0,0.219
B86,cpd00281,46827.139121747074,369007.0,23839.0,0.222
B86,cpd00281,47419.58095445906,375345.0,23554.0,0.22
B86,cpd00281,48012.07614820907,383889.0,23512.0,0.22
B86,cpd00281,48604.55811644736,391822.0,23469.0,0.223
B86,cpd00281,49197.11923450292,404120.0,23232.0,0.217
B86,cpd00281,49789.71486465644,409882.0,23127.0,0.219
B86,cpd00281,50382.12904459064,420168.0,22926.0,0.221
B86,cpd00281,50974.7038125731,430373.0,22904.0,0.22
B86,cpd00281,51567.209188231,436015.0,22950.0,0.218
B86,cpd00281,52159.76417905701,448608.0,23060.0,0.217
B86,cpd00281,52752.226890716374,456385.0,22561.0,0.216
B86,cpd00281,53344.666067690065,471482.0,22499.0,0.219
B86,cpd00281,53937.12918592836,476836.0,22218.0,0.216
B86,cpd00281,54529.56838256578,484453.0,22103.0,0.215
B86,cpd00281,55122.06898084795,494125.0,21945.0,0.213
B86,cpd00281,55714.59452309942,505903.0,22502.0,0.215
B86,cpd00281,56307.11644188596,542772.0,21944.0,0.214
B86,cpd00281,56899.62044565059,570404.0,21963.0,0.215
B86,cpd00281,57492.156467068715,597636.0,21866.0,0.212
B86,cpd00281,58084.65165741959,617705.0,21475.0,0.211
B86,cpd00281,58677.20195891813,627989.0,21453.0,0.215
B86,cpd00281,59269.74846151316,636015.0,21507.0,0.216
B86,cpd00281,59862.32961564328,646764.0,21540.0,0.213
B86,cpd00281,60454.796592141814,648390.0,21142.0,0.213
B86,cpd00281,61047.31131348683,660150.0,21168.0,0.213
B86,cpd00281,61639.842260087724,656544.0,21260.0,0.214
B86,cpd00281,62232.3112368421,662917.0,20984.0,0.213
B86,cpd00281,62824.87275442251,669047.0,21091.0,0.212
B86,cpd00281,63417.35137222221,664313.0,20654.0,0.211
B86,cpd00281,64009.93913819444,659644.0,20606.0,0.211
B86,cpd00281,64602.41834926901,663043.0,20642.0,0.209
B86,cpd00281,65194.92727006579,663936.0,20295.0,0.209
B86,cpd00281,65787.48543472221,665504.0,20637.0,0.209
B86,cpd00281,66379.97834685672,658485.0,20237.0,0.21
B86,cpd00281,66972.55232258771,651366.0,20317.0,0.213
B86,cpd00281,67565.03459740497,650339.0,20150.0,0.209
B86,cpd00281,68157.54682320905,651217.0,20082.0,0.209
B86,cpd00281,68750.01611140351,653886.0,19890.0,0.21
B86,cpd00281,69342.49857638888,651591.0,19552.0,0.208
B86,cpd00281,69934.96389334794,650800.0,19622.0,0.208
B86,cpd00281,70527.48938223685,651693.0,19657.0,0.205
B86,cpd00281,71119.94558771931,645832.0,19505.0,0.208
B86,cpd00281,71712.42074345761,648064.0,19786.0,0.205
B86,cpd00281,72304.92720105994,645989.0,19571.0,0.205
B86,cpd00281,72897.48369608918,643586.0,19023.0,0.202
B86,cpd00281,73490.03349678362,636116.0,19002.0,0.206
B86,cpd00281,74082.5549429459,643463.0,19032.0,0.206
B86,cpd00281,74675.04054163012,643809.0,19251.0,0.206
B86,cpd00281,75267.62172386696,643600.0,18839.0,0.204
B86,cpd00281,75860.15031352338,631615.0,19120.0,0.206
B86,cpd00281,76452.67421206139,637464.0,18747.0,0.205
B86,cpd00281,77045.18940456871,639116.0,18577.0,0.205
B86,cpd00281,77637.70693274854,634465.0,18712.0,0.206
B86,cpd00281,78230.20534239766,637207.0,18507.0,0.201
B86,cpd00281,78822.70352668127,633601.0,18337.0,0.206
B86,cpd00281,79415.22579071637,631679.0,18557.0,0.205
B86,cpd00281,80007.78483768275,630179.0,18598.0,0.205
B86,cpd00281,80600.32937255118,630063.0,18506.0,0.204
B86,cpd00281,81192.8603069079,631210.0,18419.0,0.21
B86,cpd00281,81785.41278311402,618342.0,18585.0,0.207
B86,cpd00281,82378.01498333334,616194.0,18166.0,0.203
B86,cpd00281,82970.4970736842,618610.0,18407.0,0.204
B86,cpd00281,83563.00952397661,617298.0,18355.0,0.207
B86,cpd00281,84155.58694203217,606320.0,18125.0,0.207
B86,cpd00281,84748.09366524122,619008.0,18343.0,0.206
B86,cpd00281,85340.68455683479,614034.0,18374.0,0.206
B86,cpd00281,85933.19015288743,617396.0,18399.0,0.207
B86,cpd00281,86525.72526571638,616942.0,17901.0,0.206
B86,cpd00281,87118.29743479531,608531.0,18202.0,0.209
B86,cpd00281,87710.8934945541,607529.0,18118.0,0.206
B86,cpd00281,88303.43357448831,613367.0,18157.0,0.205
B86,cpd00281,88895.99103355264,612433.0,18039.0,0.21
B86,cpd00281,89488.57056312133,605981.0,17787.0,0.209
B86,cpd00281,90081.15123461257,668769.0,17921.0,0.212
B86,cpd00281,90673.69300782164,745210.0,17973.0,0.207
B86,cpd00281,91266.24852909357,743044.0,17704.0,0.21
B86,cpd00281,91858.84774097223,738656.0,18141.0,0.21
B86,cpd00281,92451.36305288742,741945.0,17721.0,0.211
B86,cpd00281,93043.92179846491,761668.0,17906.0,0.208
B86,cpd00281,93636.40032390352,853747.0,18012.0,0.209
B86,cpd00281,94228.98776779971,840287.0,17552.0,0.208
B86,cpd00281,94821.50987280703,864920.0,17516.0,0.207
B86,cpd00281,95414.02378742692,855877.0,17831.0,0.21
B86,cpd00281,96006.56080076755,1108839.0,17551.0,0.209
B86,cpd00281,96599.13363413741,1264385.0,17431.0,0.207
B86,cpd00281,97191.73620968568,1270887.0,17246.0,0.208
B86,cpd00281,97784.3233634503,1111753.0,17709.0,0.21
B86,cpd00281,98376.93629802634,1269375.0,17424.0,0.205
B86,cpd00281,98969.48580383773,1161482.0,17208.0,0.208
B86,cpd00281,99562.07756118423,1237573.0,17212.0,0.206
B86,cpd00281,100154.58667843566,1152752.0,17370.0,0.205
B86,cpd00281,100747.10468548974,1282077.0,17265.0,0.205
B86,cpd00281,101339.59629232455,1228731.0,17513.0,0.206
B86,cpd00281,101932.0656324927,1292903.0,17085.0,0.207
B86,cpd00281,102524.57027898391,1111221.0,17394.0,0.204
B86,cpd00281,103117.08675807748,1163128.0,17155.0,0.209
B86,cpd00281,103709.5841123538,1276449.0,17199.0,0.205
B86,cpd00281,104302.12029649124,1275952.0,16945.0,0.21
B86,cpd00281,104894.68458965643,1063578.0,17077.0,0.208
B86,cpd00281,105487.22159170323,1079192.0,17015.0,0.21
B86,cpd00281,106079.73390058479,1208843.0,17018.0,0.209
B86,cpd00281,106672.28882744885,1218769.0,16937.0,0.209
B86,cpd00281,107264.81512306287,1118382.0,16674.0,0.207
B86,cpd00281,107857.33514046053,1345218.0,16848.0,0.209
B86,cpd00281,108449.82728870615,1217661.0,17001.0,0.212
B86,cpd00281,109042.31918245617,1204127.0,17341.0,0.22
B86,cpd00281,109634.71801016082,1247890.0,17696.0,0.225
B86,cpd00281,110227.27415252193,1317413.0,18131.0,0.231
B86,cpd00281,110819.81853790204,1294780.0,19014.0,0.239
B86,cpd00281,111412.33385233919,1308088.0,19935.0,0.243
B86,cpd00281,112004.86944817251,1307859.0,20773.0,0.254
B86,cpd00281,112597.31396655702,1328738.0,21239.0,0.259
B86,cpd00281,113190.01028468566,1365136.0,22076.0,0.271
B86,cpd00281,113782.53396783628,1239161.0,22302.0,0.28
B86,cpd00281,114375.11549089913,1218695.0,23405.0,0.288
B86,cpd00281,114967.66222006579,1480763.0,23541.0,0.294
B86,cpd00281,115560.27998698829,1224068.0,24306.0,0.296
B86,cpd00281,116152.82313976607,1485447.0,24139.0,0.296
B86,cpd00281,116745.25308428363,1294852.0,24570.0,0.302
B86,cpd00281,117337.81056531433,1585268.0,25216.0,0.303
B86,cpd00281,117930.359383443,1650417.0,25085.0,0.31
B86,cpd00281,118522.90370076755,1456518.0,25134.0,0.318
B86,cpd00281,119115.39849459064,1658454.0,25615.0,0.321
B86,cpd00281,119707.9309790936,1660315.0,25337.0,0.325
B86,cpd00281,120300.44004546783,1442015.0,26305.0,0.333
B86,cpd00281,120892.92642302632,1368223.0,26787.0,0.349
B86,cpd00281,121485.47865376463,1652436.0,27642.0,0.361
B86,cpd00281,122078.04294294592,1674568.0,28134.0,0.372
B86,cpd00281,122670.6030134503,1703662.0,28527.0,0.378
B86,cpd00281,123263.19058633041,1347159.0,28426.0,0.376
B86,cpd00281,123855.73260891814,1640176.0,24558.0,0.327
B86,cpd00281,124448.2543262427,1552116.0,25098.0,0.335
B86,cpd00281,125040.75944572371,1504058.0,14261.0,0.206
B86,cpd00281,125633.34572905702,1789468.0,37095.0,0.353
B86,cpd00281,126225.89911951755,1392153.0,38153.0,0.378
B86,cpd00281,126818.41079122807,1263135.0,16779.0,0.251
B86,cpd00281,127411.01782145468,1183021.0,24592.0,0.293
B86,cpd00281,128003.50244839181,941278.0,15490.0,0.239
B86,cpd00281,128596.04190098685,846956.0,37826.0,0.389
B86,cpd00281,129188.60712097953,856679.0,38388.0,0.373
B86,cpd00281,129781.1511803728,782807.0,14097.0,0.22
B86,cpd00281,130373.75279579678,1814984.0,37643.0,0.348
B86,cpd00281,130966.17639733187,1160921.0,37850.0,0.357
B86,cpd00281,131558.8504409357,1228503.0,37418.0,0.367
B86,cpd00281,132151.45836728803,1294778.0,41976.0,0.373
B86,cpd00281,132743.93642057746,1317765.0,38975.0,0.388
B86,cpd00281,133336.4590561038,1335858.0,11967.0,0.221
B86,cpd00281,133928.97633384506,1364787.0,16395.0,0.333
B86,cpd00281,134521.58882923977,1324272.0,40114.0,0.347
B86,cpd00281,135114.02855445907,1372767.0,12822.0,0.264
B86,cpd00281,135706.54285953948,1385566.0,30792.0,0.312
B86,cpd00281,136299.10955657894,1465957.0,11769.0,0.22
B86,cpd00281,136891.6641949927,941201.0,22679.0,0.195
B86,cpd00281,137484.17972532893,1231571.0,24969.0,0.216
B86,cpd00281,138076.80365402045,1370942.0,9870.0,0.159
B86,cpd00281,138669.34008333334,1135922.0,25221.0,0.246
B86,cpd00281,139261.92755815058,983614.0,17468.0,0.194
B86,cpd00281,139854.39411827485,703920.0,29929.0,0.349
B86,cpd00281,140446.99983940058,1613827.0,10948.0,0.17
B86,cpd00281,141039.39673289473,1454229.0,18256.0,0.216
B86,cpd00281,141631.97725453216,1898877.0,15435.0,0.169
B86,cpd00281,142224.46622540208,1854754.0,10333.0,0.192
B86,cpd00281,142817.05943636692,711811.0,8739.0,0.154
B86,cpd00281,143409.52433987576,859523.0,8847.0,0.153
B86,cpd00281,144002.05686652046,867104.0,10584.0,0.234
B86,cpd00281,144594.53108910818,623313.0,9686.0,0.161
B86,cpd00281,145187.08408154242,1357620.0,11247.0,0.18
B86,cpd00281,145779.6672483918,746443.0,9277.0,0.147
B86,cpd00281,146372.10183899853,1821136.0,8864.0,0.146
B86,cpd00281,146964.83900548247,879797.0,8815.0,0.151
B86,cpd00281,147557.30515625002,1436660.0,8574.0,0.146
B86,cpd00281,148149.76287978803,520263.0,8253.0,0.144
B86,cpd00281,148742.2422052997,608475.0,8424.0,0.145
B86,cpd00281,149334.74074755117,609920.0,8376.0,0.143
B86,cpd00281,149927.19783311404,744175.0,7951.0,0.145
B86,cpd00281,150519.8209022661,670516.0,7774.0,0.143
B86,cpd00281,151112.235826462,836694.0,7906.0,0.143
B86,cpd00281,151704.81657989766,666217.0,8154.0,0.141
B86,cpd00281,152297.25907295322,645864.0,8093.0,0.143
B86,cpd00281,152889.76690497075,804382.0,8582.0,0.142
B86,cpd00281,153482.26285727342,484592.0,7951.0,0.144
B86,cpd00281,154074.89901951753,1072398.0,7884.0,0.142
B86,cpd00281,154667.32982693714,514141.0,8244.0,0.14
B86,cpd00281,155259.93257591373,433321.0,7660.0,0.144
B86,cpd00281,155852.4436066886,435449.0,7789.0,0.142
B86,cpd00281,156444.88220815058,408100.0,7711.0,0.14
B86,cpd00281,157037.4625441155,420356.0,7749.0,0.141
B86,cpd00281,157629.96748951022,697715.0,7918.0,0.136
B86,cpd00281,158222.48060818715,436465.0,7360.0,0.138
B86,cpd00281,158815.0556363304,761799.0,7324.0,0.14
B86,cpd00281,159407.591410307,398451.0,6942.0,0.135
B86,cpd00281,160000.0751059576,461986.0,6848.0,0.14
B86,cpd00281,160592.57589923244,801770.0,6780.0,0.143
B86,cpd00281,161185.198906981,444345.0,6477.0,0.146
B86,cpd00281,161777.78019075294,407143.0,6269.0,0.146
B86,cpd00281,162370.18227945906,411608.0,6571.0,0.145
B86,cpd00281,162962.82974868422,431945.0,6002.0,0.15
B86,cpd00281,163555.43822247806,639374.0,5976.0,0.142
B86,cpd00281,164147.92380760235,453444.0,5706.0,0.139
B86,cpd00281,164740.50186165937,490800.0,5819.0,0.141
B86,cpd00281,165332.895298538,373344.0,5648.0,0.137
B86,cpd00281,165925.48665142545,442438.0,5804.0,0.133
B86,cpd00281,166518.06175614035,372239.0,5163.0,0.13
B86,cpd00281,167110.76531772662,553230.0,5146.0,0.131
B86,cpd00281,167703.25480906432,381671.0,4669.0,0.129
B86,cpd00281,168295.81162828943,359141.0,4971.0,0.124
B86,cpd00281,168888.39744477338,388334.0,4791.0,0.122
B86,cpd00281,169480.93910749268,533147.0,4350.0,0.125
B86,cpd00281,170073.40505577484,342653.0,15911.0,0.149
B86,cpd00281,170666.0999325658,358028.0,4146.0,0.119
B86,cpd00281,171258.53875310672,356506.0,3737.0,0.119
B86,cpd00281,171851.0313649854,364034.0,3627.0,0.117
B86,cpd00281,172443.66937328214,327265.0,3452.0,0.121
B86,cpd00281,173036.31707978802,326157.0,3078.0,0.116
B86,cpd00281,173628.74704751463,358328.0,2799.0,0.119
B86,cpd00281,174221.2932664839,316910.0,2726.0,0.115
B86,cpd00281,174813.89841476607,339146.0,2475.0,0.114
B86,cpd00281,175406.47038958335,345832.0,2288.0,0.118
B86,cpd00281,175999.0225033626,295333.0,2087.0,0.115
B86,cpd00281,176591.6985414474,334691.0,1877.0,0.115
B86,cpd00281,177184.33627817986,286505.0,1721.0,0.115
B87,cpd03561,17.437182492690056,48509.0,18897.0,0.182
B87,cpd03561,612.0807006944443,48240.0,19379.0,0.185
B87,cpd03561,1204.6030660818715,49830.0,19011.0,0.19
B87,cpd03561,1797.1184104166666,49797.0,19324.0,0.194
B87,cpd03561,2389.6293491593565,50920.0,19402.0,0.197
B87,cpd03561,2982.2451478435673,51499.0,19220.0,0.203
B87,cpd03561,3574.7394448099417,51670.0,19196.0,0.205
B87,cpd03561,4167.291392763158,52015.0,19273.0,0.208
B87,cpd03561,4759.749574013157,52388.0,19150.0,0.208
B87,cpd03561,5352.226468421053,53881.0,19124.0,0.212
B87,cpd03561,5944.68672620614,55220.0,19145.0,0.21
B87,cpd03561,6537.197492141812,56408.0,19055.0,0.215
B87,cpd03561,7129.658575438596,57192.0,19160.0,0.22
B87,cpd03561,7722.119183114035,58374.0,19165.0,0.22
B87,cpd03561,8314.589749780702,59954.0,19479.0,0.227
B87,cpd03561,8907.125591959064,61080.0,19278.0,0.226
B87,cpd03561,9499.589261513158,62262.0,19314.0,0.232
B87,cpd03561,10092.044244152046,63594.0,19437.0,0.245
B87,cpd03561,10684.59565376462,65394.0,19483.0,0.25
B87,cpd03561,11277.059908881578,67294.0,19755.0,0.255
B87,cpd03561,11869.561323976608,68201.0,19855.0,0.261
B87,cpd03561,12462.074853106724,69337.0,19855.0,0.264
B87,cpd03561,13054.525985818713,70904.0,20015.0,0.27
B87,cpd03561,13646.927445285088,72275.0,20121.0,0.271
B87,cpd03561,14239.525828399126,74610.0,20080.0,0.278
B87,cpd03561,14831.958014400589,75519.0,20264.0,0.293
B87,cpd03561,15424.420524013158,77702.0,20556.0,0.292
B87,cpd03561,16016.964152814326,78534.0,20661.0,0.298
B87,cpd03561,16609.431545248535,80251.0,20620.0,0.3
B87,cpd03561,17201.92670263158,81418.0,21281.0,0.304
B87,cpd03561,17794.446215168125,82071.0,20990.0,0.309
B87,cpd03561,18386.95914254386,82912.0,21633.0,0.313
B87,cpd03561,18979.46532701023,83796.0,21731.0,0.311
B87,cpd03561,19571.990786805556,85824.0,21789.0,0.319
B87,cpd03561,20164.528064071634,85574.0,22178.0,0.321
B87,cpd03561,20757.044207273393,86825.0,22264.0,0.33
B87,cpd03561,21349.530477704677,88049.0,22235.0,0.334
B87,cpd03561,21942.065904276315,89050.0,22266.0,0.335
B87,cpd03561,22534.59832613304,88426.0,22434.0,0.34
B87,cpd03561,23127.081862828953,89997.0,22558.0,0.343
B87,cpd03561,23719.551082602342,91236.0,22917.0,0.349
B87,cpd03561,24312.06204864766,91659.0,22564.0,0.351
B87,cpd03561,24904.57369232456,91829.0,22927.0,0.357
B87,cpd03561,25497.192146966376,93135.0,22955.0,0.365
B87,cpd03561,26089.73537185673,93675.0,23220.0,0.366
B87,cpd03561,26682.251553728074,93906.0,23043.0,0.369
B87,cpd03561,27274.741707529243,95214.0,23136.0,0.377
B87,cpd03561,27867.299149890354,95839.0,23279.0,0.38
B87,cpd03561,28459.77462383041,96875.0,23102.0,0.386
B87,cpd03561,29052.297226571638,97058.0,23371.0,0.39
B87,cpd03561,29644.827986440057,98070.0,23610.0,0.398
B87,cpd03561,30237.282831140354,98283.0,23625.0,0.401
B87,cpd03561,30829.786733296787,98453.0,23520.0,0.412
B87,cpd03561,31422.255213852342,99477.0,24108.0,0.418
B87,cpd03561,32015.36283019006,99230.0,23704.0,0.422
B87,cpd03561,32607.234835672512,100382.0,23983.0,0.43
B87,cpd03561,33200.18353951024,100737.0,23831.0,0.438
B87,cpd03561,33792.272625731006,101722.0,23881.0,0.444
B87,cpd03561,34384.99975734649,101851.0,23818.0,0.451
B87,cpd03561,34977.37028877924,101793.0,23864.0,0.46
B87,cpd03561,35570.0976747076,102408.0,23728.0,0.468
B87,cpd03561,36162.36495252193,102835.0,23997.0,0.48
B87,cpd03561,36754.803826900585,103953.0,24048.0,0.49
B87,cpd03561,37347.2698253655,103026.0,24222.0,0.5
B87,cpd03561,37939.769586111106,104735.0,23686.0,0.506
B87,cpd03561,38532.227598976606,104857.0,24069.0,0.524
B87,cpd03561,39124.69970628655,105133.0,24300.0,0.531
B87,cpd03561,39717.20306695907,106011.0,23811.0,0.543
B87,cpd03561,40309.69415522661,108107.0,23637.0,0.557
B87,cpd03561,40902.14685274123,108695.0,23767.0,0.567
B87,cpd03561,41494.724779678356,107639.0,23878.0,0.576
B87,cpd03561,42087.21628355263,108494.0,24186.0,0.59
B87,cpd03561,42679.76975818714,108467.0,23605.0,0.6
B87,cpd03561,43272.2891802266,110031.0,23753.0,0.615
B87,cpd03561,43864.74336820175,109755.0,23377.0,0.629
B87,cpd03561,44457.23272865498,109883.0,23355.0,0.64
B87,cpd03561,45049.76675307018,111631.0,23266.0,0.647
B87,cpd03561,45642.21698768275,111012.0,23210.0,0.666
B87,cpd03561,46234.65241578947,112701.0,23228.0,0.678
B87,cpd03561,46827.139121747074,114332.0,22958.0,0.693
B87,cpd03561,47419.58095445906,112915.0,23327.0,0.704
B87,cpd03561,48012.07614820907,113238.0,22935.0,0.722
B87,cpd03561,48604.55811644736,114491.0,22902.0,0.735
B87,cpd03561,49197.11923450292,115475.0,22642.0,0.755
B87,cpd03561,49789.71486465644,113685.0,22726.0,0.767
B87,cpd03561,50382.12904459064,113974.0,22521.0,0.787
B87,cpd03561,50974.7038125731,115964.0,22534.0,0.799
B87,cpd03561,51567.209188231,114557.0,22494.0,0.821
B87,cpd03561,52159.76417905701,117663.0,22159.0,0.835
B87,cpd03561,52752.226890716374,115450.0,22436.0,0.851
B87,cpd03561,53344.666067690065,117676.0,22423.0,0.868
B87,cpd03561,53937.12918592836,115779.0,22178.0,0.886
B87,cpd03561,54529.56838256578,117856.0,21809.0,0.911
B87,cpd03561,55122.06898084795,115343.0,22053.0,0.921
B87,cpd03561,55714.59452309942,116341.0,21744.0,0.954
B87,cpd03561,56307.11644188596,115798.0,21820.0,0.997
B87,cpd03561,56899.62044565059,119713.0,21855.0,1.015
B87,cpd03561,57492.156467068715,116443.0,21655.0,1.039
B87,cpd03561,58084.65165741959,116128.0,22271.0,1.062
B87,cpd03561,58677.20195891813,116225.0,22194.0,1.09
B87,cpd03561,59269.74846151316,120517.0,22642.0,1.1
B87,cpd03561,59862.32961564328,115784.0,22923.0,1.111
B87,cpd03561,60454.796592141814,118617.0,23157.0,1.116
B87,cpd03561,61047.31131348683,120086.0,23290.0,1.118
B87,cpd03561,61639.842260087724,119361.0,23494.0,1.117
B87,cpd03561,62232.3112368421,120811.0,23765.0,1.121
B87,cpd03561,62824.87275442251,118349.0,23709.0,1.114
B87,cpd03561,63417.35137222221,117006.0,23936.0,1.108
B87,cpd03561,64009.93913819444,116992.0,24157.0,1.103
B87,cpd03561,64602.41834926901,117132.0,23950.0,1.1
B87,cpd03561,65194.92727006579,152948.0,23949.0,1.086
B87,cpd03561,65787.48543472221,159567.0,24241.0,1.077
