taxonID	MMF.16S.123_HF10	MMF.16S.123_HF11	MMF.16S.123_HF12	MMF.16S.123_HF13	MMF.16S.123_HF14	MMF.16S.123_HF15	MMF.16S.123_HF16	MMF.16S.123_HF17	MMF.16S.123_HF18	MMF.16S.123_HF19	MMF.16S.123_HF1	MMF.16S.123_HF20	MMF.16S.123_HF21	MMF.16S.123_HF22	MMF.16S.123_HF23	MMF.16S.123_HF24	MMF.16S.123_HF25	MMF.16S.123_HF26	MMF.16S.123_HF27	MMF.16S.123_HF28	MMF.16S.123_HF29	MMF.16S.123_HF2	MMF.16S.123_HF30	MMF.16S.123_HF31	MMF.16S.123_HF32	MMF.16S.123_HF33	MMF.16S.123_HF34	MMF.16S.123_HF35	MMF.16S.123_HF36	MMF.16S.123_HF37	MMF.16S.123_HF38	MMF.16S.123_HF39	MMF.16S.123_HF3	MMF.16S.123_HF40	MMF.16S.123_HF41	MMF.16S.123_HF42	MMF.16S.123_HF43	MMF.16S.123_HF44	MMF.16S.123_HF45	MMF.16S.123_HF46	MMF.16S.123_HF47	MMF.16S.123_HF48	MMF.16S.123_HF49	MMF.16S.123_HF4	MMF.16S.123_HF50	MMF.16S.123_HF51	MMF.16S.123_HF52	MMF.16S.123_HF53	MMF.16S.123_HF54	MMF.16S.123_HF55	MMF.16S.123_HF56	MMF.16S.123_HF58	MMF.16S.123_HF59	MMF.16S.123_HF5	MMF.16S.123_HF60	MMF.16S.123_HF61	MMF.16S.123_HF62	MMF.16S.123_HF63	MMF.16S.123_HF64	MMF.16S.123_HF65	MMF.16S.123_HF66	MMF.16S.123_HF6	MMF.16S.123_HF7	MMF.16S.123_HF8	MMF.16S.124_HF100	MMF.16S.124_HF101	MMF.16S.124_HF102	MMF.16S.124_HF103	MMF.16S.124_HF104	MMF.16S.124_HF105	MMF.16S.124_HF106	MMF.16S.124_HF107	MMF.16S.124_HF108	MMF.16S.124_HF109	MMF.16S.124_HF110	MMF.16S.124_HF111	MMF.16S.124_HF112	MMF.16S.124_HF113	MMF.16S.124_HF114	MMF.16S.124_HF115	MMF.16S.124_HF116	MMF.16S.124_HF117	MMF.16S.124_HF118	MMF.16S.124_HF119	MMF.16S.124_HF120	MMF.16S.124_HF121	MMF.16S.124_HF122	MMF.16S.124_HF123	MMF.16S.124_HF124	MMF.16S.124_HF125	MMF.16S.124_HF126	MMF.16S.124_HF127	MMF.16S.124_HF128	MMF.16S.124_HF129	MMF.16S.124_HF131	MMF.16S.124_HF67	MMF.16S.124_HF68	MMF.16S.124_HF69	MMF.16S.124_HF70	MMF.16S.124_HF71	MMF.16S.124_HF72	MMF.16S.124_HF73	MMF.16S.124_HF74	MMF.16S.124_HF75	MMF.16S.124_HF76	MMF.16S.124_HF77	MMF.16S.124_HF78	MMF.16S.124_HF79	MMF.16S.124_HF80	MMF.16S.124_HF81	MMF.16S.124_HF82	MMF.16S.124_HF83	MMF.16S.124_HF84	MMF.16S.124_HF85	MMF.16S.124_HF86	MMF.16S.124_HF87	MMF.16S.124_HF88	MMF.16S.124_HF89	MMF.16S.124_HF90	MMF.16S.124_HF91	MMF.16S.124_HF92	MMF.16S.124_HF93	MMF.16S.124_HF94	MMF.16S.124_HF95	MMF.16S.124_HF96	MMF.16S.124_HF97	MMF.16S.124_HF98	MMF.16S.124_HF99	MMF.16S.133_HF132	MMF.16S.133_HF133	MMF.16S.133_HF134	MMF.16S.133_HF135	MMF.16S.133_HF136	MMF.16S.133_HF137	MMF.16S.133_HF138	MMF.16S.133_HF139	MMF.16S.133_HF140	MMF.16S.133_HF141	MMF.16S.133_HF142	MMF.16S.133_HF143	MMF.16S.133_HF144	MMF.16S.133_HF145	MMF.16S.133_HF146	MMF.16S.133_HF147	MMF.16S.133_HF148	MMF.16S.133_HF149	MMF.16S.133_HF150	MMF.16S.133_HF151	MMF.16S.133_HF152	MMF.16S.133_HF153	MMF.16S.133_HF154	MMF.16S.133_HF155	MMF.16S.133_HF156	MMF.16S.133_HF157	MMF.16S.133_HF158	MMF.16S.133_HF159	MMF.16S.133_HF160	MMF.16S.133_HF161	MMF.16S.133_HF162	MMF.16S.133_HF163	MMF.16S.133_HF164	MMF.16S.133_HF165	MMF.16S.133_HF166	MMF.16S.133_HF167	MMF.16S.133_HF168	MMF.16S.133_HF169	MMF.16S.133_HF170	MMF.16S.133_HF171	MMF.16S.133_HF172	MMF.16S.133_HF173	MMF.16S.133_HF174	MMF.16S.133_HF175	MMF.16S.133_HF176	MMF.16S.133_HF177	MMF.16S.133_HF178	MMF.16S.133_HF179	MMF.16S.133_HF180	MMF.16S.133_HF181	MMF.16S.133_HF182	MMF.16S.133_HF183	MMF.16S.133_HF184	MMF.16S.133_HF185	MMF.16S.133_HF186	MMF.16S.133_HF187	MMF.16S.133_HF188	MMF.16S.133_HF189	MMF.16S.133_HF190	MMF.16S.133_HF191	MMF.16S.133_HF192	MMF.16S.133_Hum1	MMF.16S.133_Hum2	MMF.16S.133_Hum3	MMF.16S.150_HF193	MMF.16S.150_HF194	MMF.16S.150_HF196	MMF.16S.150_HF197	MMF.16S.150_HF199	MMF.16S.150_HF200	MMF.16S.150_HF202	MMF.16S.150_HF203	MMF.16S.150_HF205	MMF.16S.150_HF206	MMF.16S.150_HF208	MMF.16S.150_HF209	MMF.16S.150_HF211	MMF.16S.150_HF212	MMF.16S.150_HF214	MMF.16S.150_HF215	MMF.16S.150_HF217	MMF.16S.150_HF218	MMF.16S.150_HF220	MMF.16S.150_HF221	MMF.16S.150_HF223	MMF.16S.150_HF224	MMF.16S.150_HF226	MMF.16S.150_HF227	MMF.16S.150_HF229	MMF.16S.150_HF230	MMF.16S.150_HF232	MMF.16S.150_HF233	MMF.16S.150_HF235	MMF.16S.150_HF236	MMF.16S.150_HF238	MMF.16S.150_HF239	MMF.16S.150_HF253	MMF.16S.150_HF254	MMF.16S.150_HF256	MMF.16S.150_HF257	MMF.16S.150_HF259	MMF.16S.150_HF260	MMF.16S.150_HF262	MMF.16S.150_HF263	MMF.16S.150_HF283	MMF.16S.150_HF291	MMF.16S.150_HF307	MMF.16S.150_HF315	MMF.16S.150_HF331	MMF.16S.150_HF339	MMF.16S.150_HF355	MMF.16S.150_HF363
ASV00006;seqs=7202691;samples=2041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	664	57	219	349	1202	2125	74	2047	78	26	57	184	58	275	162	65	68	33	19	43	77	37	134	178	79	481	595	70	0	159	73	63	23	265	337	306	257	19	31	1455	4155	289	175	522	39	622	126	89
ASV00007;seqs=4733995;samples=2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00007;seqs=5884804;samples=2791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00008;seqs=3358093;samples=2591	1362	517	1147	1859	87	2360	687	2608	1568	92	1921	0	0	0	0	0	120	1181	51	70	121	1728	46	0	0	0	0	0	0	0	63	12	145	0	41	0	0	0	0	0	0	0	0	1511	0	0	0	0	0	0	0	0	0	419	0	0	78	45	0	0	0	3497	889	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	268	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00009;seqs=3345922;samples=1036	128	64	80	158	0	636	195	143	285	632	267	2119	816	780	204	1194	24	0	0	0	0	189	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	95	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00011;seqs=3029063;samples=663	0	0	0	0	0	0	0	0	0	1289	0	4400	2654	965	428	2387	13	41	13	0	7	0	8	22229	31222	13827	22400	13341	17456	0	8	0	0	0	0	0	25723	3456	24255	92083	129903	20541	0	0	0	0	0	0	0	253	11943	9936	23879	0	11888	0	0	0	0	32	0	0	0	0	0	0	0	66517	29273	61780	46790	38882	73374	0	0	0	0	0	0	77403	28769	77739	30744	41447	1441	0	0	0	0	0	0	52971	56377	64538	42022	80770	35613	31875	56543	32573	67701	0	41	0	0	0	0	6158	89147	67302	88516	84602	51265	13	0	0	0	0	0	66078	50315	36816	49586	84389	43009	14	0	0	21492	0	0	0	0	0	0	29021	28796	33752	42688	20100	59775	0	0	0	0	0	0	11978	9969	17645	24984	2354	24024	0	0	0	0	0	5	1145	3759	3946	3135	16499	1427	0	0	0	0	0	0	1485	3531	1932	2442	104	1429	0	0	0	0	0	0	2563	1200	596	5325	2522	8165	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00012;seqs=3022236;samples=1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00012;seqs=3048861;samples=714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	922	18	247	0	0	0	0	16	171	109	126	0	0	0	0	40	96	148	171	0	0	0	0	0	70	236	93	0	0	0	0	610	65	19	500	0	0	0	0	32	55	14	25
ASV00013;seqs=2579574;samples=1798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00014;seqs=1873525;samples=747	25775	22967	22665	18398	2698	38329	17518	19270	15641	6937	24434	40	11672	5810	6173	33203	5025	24562	965	1379	865	19544	909	104	58	119	909	330	211	940	1908	247	12420	910	780	459	464	81	213	344	545	119	314	23357	1190	424	774	92	230	7	97	43	118	3803	27	299	1429	612	342	226	197	19077	12125	21625	0	146	194	110	43	235	198	163	174	0	0	14	0	0	0	1296	85	439	190	74	0	0	0	0	0	0	0	115	143	219	64	173	111	121	633	182	226	1314	5412	3297	369	50	179	15	223	250	434	337	154	46	61	19	17	24	8	109	181	98	84	398	152	41	18	0	42	0	0	0	0	0	0	12	0	27	52	20	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00016;seqs=2010728;samples=2010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1124	309	392	3573	0	0	0	0	1423	1010	501	2003	0	0	0	0	195	867	657	3172	0	0	0	0	1160	5000	1302	586	0	0	0	0	20	118	3422	1339	30	4	4	37	448	903	561	1735	4	9	6	15
ASV00017;seqs=1396481;samples=730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00018;seqs=1383912;samples=1558	4404	1865	1777	9668	1151	4415	9248	7037	8608	66	9050	7	103	34	84	897	401	3108	372	441	80	2073	198	0	0	0	0	0	0	83	205	69	2749	210	297	166	0	0	0	0	0	0	43	9452	127	284	147	12	60	0	0	0	0	781	0	23	213	120	624	9	111	6377	6066	4951	26	274	90	0	0	0	0	0	0	6	12	30	50	91	277	14	0	10	0	0	0	13	32	61	23	110	563	0	0	0	0	0	0	0	10	0	0	174	596	533	452	40	1961	0	0	0	3	0	0	5	7	0	57	111	8	0	0	0	0	5	0	18	0	3	0	1032	717	2129	878	617	115	0	0	0	0	0	0	5383	8087	1976	4992	2507	2569	0	0	0	0	0	0	774	3189	1682	13210	923	3236	0	0	0	0	0	0	2811	2739	3688	2952	7212	4802	0	0	0	0	0	0	2279	6083	877	1052	6297	3523	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00018;seqs=1911714;samples=1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	20	77	1006	6566	28577	1024	14101	981	943	794	1993	5914	36722	11349	20985	311	1079	618	2297	25769	24995	30430	63705	456	3847	517	497	451	24025	11565	14682	72	1019	4246	2818	53443	5526	2482	26528	686	3623	1037	1360	2511	6866	8555	8933
ASV00019;seqs=1889540;samples=759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	6	0	0	0	0	0	0	189	133	0	27
ASV00021;seqs=1282115;samples=860	1261	580	858	409	108	1445	1225	1462	1018	4358	233	11685	7956	4526	2733	17294	355	1655	143	149	45	430	87	144	94	31	647	226	118	68	133	27	70	99	72	33	415	57	147	475	624	53	16	2903	55	46	91	0	22	0	84	31	112	458	21	13	47	33	38	33	9	2419	475	569	122	4621	9926	222	79	247	219	225	274	0	0	0	16069	12253	33917	991	117	443	156	78	5	0	0	0	3101	7233	37871	211	157	329	107	198	90	111	552	176	229	64	207	208	19	0	0	21	547	332	476	452	142	0	0	0	0	0	0	171	153	84	63	531	176	0	0	0	70	0	0	0	11096	8826	2660	93	50	71	114	45	237	0	0	0	19990	29133	18599	7	5	6	20	3	28	0	0	0	37378	12672	15565	0	12	8	8	17	0	0	0	0	3036	5412	9070	0	0	0	0	0	0	0	0	0	1588	5501	2227	19671	13098	6354	15	12	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00024;seqs=1140634;samples=880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00025;seqs=1136849;samples=1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	291	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00027;seqs=1091885;samples=1941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	33	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00028;seqs=1062794;samples=318	4357	2069	2463	7	0	19	20292	28483	17864	0	25	0	0	669	390	3770	4483	11866	633	4361	1770	130	2155	0	0	0	145	63	29	896	1649	257	0	2562	2606	1428	76	12	35	20	28	0	413	22485	1246	602	2854	309	1385	0	19	0	5	3905	0	428	635	752	1004	663	650	20819	5	0	0	101	55	12	0	24	26	23	32	28	87	137	0	2	2	70	14	38	17	13	0	10	26	26	0	0	0	22	12	28	13	10	3	0	90	31	34	2616	5068	6702	1679	73	308	0	51	41	94	55	14	119	52	24	28	71	17	14	16	7	12	90	22	194	5	91	7	0	0	0	0	0	0	0	11	8	15	0	26	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV00029;seqs=1026187;samples=847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
