,Time (s),values,experiment_IDs,short_codes
2023,18382.446,87.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2024,18974.973,83.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2025,19567.562,74.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2026,20160.107,49.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2027,20752.696,45.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2028,21345.241,54.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2029,21937.821,76.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2030,22530.384,74.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2031,23122.955,67.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2032,23715.5,110.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2033,24308.053,84.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2034,24900.643,56.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2035,25493.214,96.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2036,26085.669,92.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2037,26678.214,76.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2038,27270.705,92.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2039,27863.223,70.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2040,28455.732,103.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2041,29048.223,94.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2042,29640.759,68.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2043,30233.214,85.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2044,30825.741,60.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2045,31418.312,87.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2046,32010.768,65.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2047,32603.375,78.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2048,33195.928,62.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2049,33788.455,78.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2050,34380.964,82.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2051,34973.446,81.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2052,35566.0,74.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2053,36158.518,97.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2054,36751.089,93.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2055,37343.634,87.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2056,37936.098,82.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2057,38528.634,115.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2058,39121.187,78.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2059,39713.678,90.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2060,40306.285,67.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2061,40898.723,83.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2062,41491.321,79.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2063,42083.794,92.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2064,42676.348,47.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2065,43268.866,82.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2066,43861.375,48.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2067,44453.901,81.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2068,45046.41,63.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2069,45638.937,74.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2070,46231.401,104.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2071,46824.018,77.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2072,47416.598,113.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2073,48009.098,96.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2074,48601.589,97.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2075,49194.08,102.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2076,49786.687,95.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2077,50384.0,101.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2078,50971.741,79.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2079,51564.276,111.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2080,52156.723,108.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2081,52749.241,139.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2082,53341.785,120.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2083,53934.196,147.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2084,54526.803,124.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2085,55119.321,105.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2086,55711.83,116.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2087,56304.366,138.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2088,56896.875,125.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2089,57489.437,103.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2090,58081.946,108.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2091,58674.401,124.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2092,59266.955,108.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2093,59859.571,98.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2094,60451.946,117.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2095,61044.41,114.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2096,61636.937,126.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2097,62229.401,125.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2098,62822.089,135.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2099,63414.5,136.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2100,64006.991,147.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2101,64599.455,147.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2102,65192.026,131.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2103,65784.473,104.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2104,66376.964,143.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2105,66969.518,110.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2106,67562.044,133.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2107,68154.598,123.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2108,68747.125,137.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2109,69339.634,146.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2110,69932.134,134.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2111,70524.625,157.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2112,71117.178,152.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2113,71709.75,143.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2114,72302.169,118.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2115,72894.741,140.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2116,73487.285,137.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2117,74079.714,117.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2118,74672.348,146.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2119,75264.839,146.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2120,75857.428,156.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2121,76449.884,150.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2122,77042.33,152.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2123,77634.937,156.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2124,78227.419,170.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2125,78819.937,164.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2126,79412.526,151.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2127,80004.946,175.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2128,80597.589,173.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2129,81190.08,130.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2130,81782.616,138.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2131,82375.08,172.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2132,82967.669,134.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2133,83560.134,182.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2134,84153.116,143.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2135,84745.151,194.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2136,85337.634,177.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2137,85932.732,168.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2138,86524.678,139.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2139,87116.848,172.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2140,87708.83,134.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2141,88301.0,152.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2142,88893.464,180.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2143,89486.143,161.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2144,90078.446,191.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2145,90671.107,199.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2146,91264.08,185.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2147,91856.107,177.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2148,92451.241,202.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2149,93043.089,209.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2150,93634.75,168.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2151,94226.634,179.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2152,94819.66,192.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2153,95411.348,211.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2154,96006.955,201.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2155,96602.937,189.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2156,97198.071,175.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2157,97782.018,185.0,r10_ecoli_ACS-r1_pf-5_malt-4_4HB,Z63
2158,7.991,100.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2159,601.875,110.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2160,1194.312,78.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2161,1786.893,84.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2162,2379.509,68.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2163,2972.08,59.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2164,3564.651,73.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2165,4157.205,86.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2166,4749.732,86.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2167,5342.294,64.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2168,5934.776,74.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2169,6527.357,93.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2170,7119.91,74.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2171,7712.464,89.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2172,8305.009,64.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2173,8897.598,93.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2174,9490.134,103.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2175,10082.651,87.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2176,10675.223,62.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2177,11267.759,94.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2178,11860.375,97.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2179,12452.928,73.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2180,13045.473,73.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2181,13638.009,88.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2182,14230.589,96.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2183,14823.125,50.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2184,15415.625,88.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2185,16008.107,76.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2186,16600.66,116.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2187,17193.205,96.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2188,17785.741,98.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2189,18378.232,70.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2190,18970.768,69.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2191,19563.348,69.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2192,20155.901,87.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2193,20748.491,105.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2194,21341.026,85.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2195,21933.607,78.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2196,22526.178,85.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2197,23118.75,96.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2198,23711.294,100.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2199,24303.839,45.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2200,24896.428,78.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2201,25489.0,86.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2202,26081.455,52.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2203,26674.0,80.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2204,27266.491,71.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2205,27859.009,84.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2206,28451.518,88.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2207,29044.018,94.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2208,29636.544,66.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2209,30229.0,90.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2210,30821.526,88.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2211,31414.098,91.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2212,32006.562,105.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2213,32599.16,119.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2214,33191.723,92.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2215,33784.241,82.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2216,34376.75,67.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2217,34969.232,102.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2218,35561.785,76.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2219,36154.303,56.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2220,36746.884,116.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2221,37339.419,89.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2222,37931.893,117.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2223,38524.419,83.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2224,39116.973,122.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2225,39709.473,79.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2226,40302.08,124.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2227,40894.509,98.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2228,41487.107,101.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2229,42079.58,71.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2230,42672.134,100.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2231,43264.66,112.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2232,43857.16,111.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2233,44449.696,112.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2234,45042.196,126.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2235,45634.723,91.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2236,46227.187,113.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2237,46819.803,100.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2238,47412.384,113.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2239,48004.884,106.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2240,48597.384,105.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2241,49189.875,83.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2242,49782.473,110.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2243,50379.785,128.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2244,50967.526,109.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2245,51560.062,84.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2246,52152.509,96.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2247,52745.026,98.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2248,53337.571,114.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2249,53929.991,140.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2250,54522.589,115.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2251,55115.107,90.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2252,55707.616,119.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2253,56300.16,79.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2254,56892.66,90.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2255,57485.232,91.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2256,58077.732,122.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2257,58670.196,132.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2258,59262.75,112.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2259,59855.357,114.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2260,60447.741,111.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2261,61040.205,108.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2262,61632.741,114.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2263,62225.205,110.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2264,62817.893,98.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2265,63410.294,112.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2266,64002.803,134.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2267,64595.259,93.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2268,65187.839,115.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2269,65780.285,138.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2270,66372.794,134.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2271,66965.33,126.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2272,67557.875,105.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2273,68150.419,114.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2274,68742.937,128.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2275,69335.473,120.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2276,69927.973,127.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2277,70520.464,142.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2278,71113.018,145.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2279,71705.589,108.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2280,72297.991,143.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2281,72890.58,187.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2282,73483.125,142.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2283,74075.562,155.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2284,74668.196,135.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2285,75260.687,112.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2286,75853.276,149.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2287,76445.732,157.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2288,77038.187,124.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2289,77630.785,119.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2290,78223.276,150.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2291,78815.785,143.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2292,79408.375,153.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2293,80000.803,151.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2294,80593.446,159.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2295,81185.928,136.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2296,81778.464,156.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2297,82370.928,148.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2298,82963.518,154.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2299,83555.982,137.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2300,84148.964,101.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2301,84741.0,129.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2302,85333.482,190.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2303,85928.58,144.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2304,86520.544,135.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2305,87112.714,168.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2306,87704.696,167.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2307,88296.866,195.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2308,88889.33,142.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2309,89482.009,166.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2310,90074.312,156.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2311,90666.973,155.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2312,91259.946,156.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2313,91851.973,142.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2314,92447.107,139.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2315,93038.955,172.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2316,93630.607,185.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2317,94222.5,166.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2318,94815.526,199.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2319,95407.205,203.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2320,96002.821,158.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2321,96598.803,170.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2322,97193.928,188.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2323,97777.884,138.0,r1_ecoli_ACS-r1_pf-5_malt-1_4HB,Z39
2324,1.259,651.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2325,595.134,721.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2326,1187.571,877.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2327,1780.151,1021.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2328,2372.768,1206.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2329,2965.339,1390.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2330,3557.91,1446.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2331,4150.464,1711.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2332,4742.991,1726.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
2333,5335.544,1888.0,r3_ecoli_mRuby-r1_pf-5_malt,Z7
