52133.18	89638	101656
52133.20	89638	101656
52133.21	89638	101656
56453.3	89638	101656
56458.17	89638	101656
56464.3	89638	101656
78229.3	89638	101656
80842.11	89638	101656
80878.16	89638	101656
80881.4	89638	101656
86669.4	89638	101656
106654.22	89638	101656
109214.3	89638	101656
180195.5	89638	101656
180957.35	89638	101656
187868.3	89638	101656
190485.4	89638	101656
191292.16	89638	101656
192222.6	89638	101656
195709.15	89638	101656
202950.11	89638	101656
243365.4	89638	101656
262316.17	89638	101656
293387.10	89638	101656
379731.5	89638	101656
407148.6	89638	101656
453603.4	89638	101656
456327.28	89638	101656
487316.5	89638	101656
520708.3	89638	101656
520709.3	89638	101656
536229.4	89638	101656
586733.6	89638	101656
864073.3	89638	101656
925775.5	89638	101656
925777.8	89638	101656
981324.3	89638	101656
999386.3	89638	101656
1120926.3	89638	101656
1148157.7	89638	101656
1148509.10	89638	101656
1148509.5	89638	101656
1148509.9	89638	101656
1161913.3	89638	101656
1178537.3	89638	101656
1178541.5	89638	101656
1178544.5	89638	101656
1217628.3	89638	101656
1217635.3	89638	101656
1217643.3	89638	101656
1217653.3	89638	101656
1217655.3	89638	101656
1217658.3	89638	101656
1217667.3	89638	101656
1217672.3	89638	101656
1217677.3	89638	101656
1217692.3	89638	101656
1217693.3	89638	101656
1217715.3	89638	101656
1219375.3	89638	101656
1235558.4	89638	101656
1262470.4	89638	101656
1311573.5	89638	101656
1321368.6	89638	101656
1321939.6	89638	101656
1341679.5	89638	101656
1365657.3	89638	101656
1365659.3	89638	101656
1365661.3	89638	101656
1367443.3	89638	101656
1412896.3	89638	101656
1412897.3	89638	101656
1440765.4	89638	101656
1440766.4	89638	101656
1843580.5	89638	101656
1843581.5	89638	101656
2054929.3	89638	101656
2204146.3	89638	101656
2204148.3	89638	101656
2204150.3	89638	101656
2654975.3	89638	101656
343013.6	89638	101656
1120925.4	89638	101656
1120928.3	89638	101656
1120929.6	89638	101656
1321940.5	89638	101656
1191460.12	89638	101656
1197884.5	89638	101656
1261556.5	89638	101656
1341683.3	89638	101656
1346614.3	89638	101656
210.1972	89638	101656
211589.4	89638	101656
416269.6	89638	101656
53413.25	89638	101656
56449.4	89638	101656
56459.70	89638	101656
575584.19	89638	101656
64187.548	89638	101656
85963.7	89638	101656
379.418	89639	101658
1763.1022	89639	101658
242606.11	89639	101658
242606.39	89639	101658
242605.44	89639	101658
85413.36	89639	101658
1663.246	89639	101658
242605.57	89639	101658
1663.251	89639	101658
1663.245	89639	101658
2590785.5	89639	101658
1707.13	89639	101658
1663.247	89639	101658
1663.226	89639	101658
237.93	89639	101658
28100.10	89639	101658
110932.15	89639	101658
348824.35	89639	101658
104336.16	89639	101658
33882.143	89639	101658
104336.17	89639	101658
379.411	89639	101658
2306165.4	89639	101658
1663.248	89639	101658
242606.46	89639	101658
34072.40	89639	101658
1663.228	89639	101658
1663.225	89639	101658
1663.229	89639	101658
242606.48	89639	101658
1663.230	89639	101658
1120925.3	89638	101656
1341683.5	89638	101656
210.1978	89638	101656
1349766.3	89638	101656
754259.3	89638	101656
316581.4	89638	101656
56449.3	89638	101656
56459.22	89638	101656
575584.33	89638	101656
1313303.3	89638	101656
202955.4	89638	101656
754260.3	89638	101656
754262.3	89638	101656
391619.3	89638	101656
562.8507	89638	101656
402882.13	89638	101656
325240.15	89638	101656
407976.7	89638	101656
693973.6	89638	101656
